idx,query_id,pred_rank
3570,3570,"[83752, 15124, 35886, 14178, 30324, 15098, 31626, 14241, 99965, 31302, 38875, 14952, 39221, 35672, 15185, 39228, 16056, 39096, 15127, 29702, 98718, 38896, 15110, 29413, 14841, 38254, 14139, 32613, 15100, 29166, 27743, 14999, 83749, 14156, 16054, 38345, 20300, 28504, 14140, 35675, 16071, 15147, 95221, 15001, 33386, 14581, 98489, 17234, 27645, 17243, 31515, 16434, 19199, 15165, 29875, 14171, 35641, 20153, 17337, 33366, 25610, 14380, 17174, 27933, 15050, 28547, 14173, 95218, 17108, 14977, 15103, 31023, 28439, 14940, 37180, 14148, 31210, 21013, 15055, 35488, 14182, 28019, 36187, 32450, 37703, 14830, 32586, 32878, 15200, 14177, 36432, 30577, 27637, 14538, 14159, 31348, 29547, 14164, 30035, 14206]"
9972,9972,"[66747, 67302, 63824, 65509, 64876, 64778, 63826, 64512, 63180, 63921, 64799, 63680, 66760, 63952, 63235, 129373, 64338, 64485, 63149, 63273, 68618, 64800, 64253, 63173, 63466, 63585, 64902, 64545, 65557, 63407, 64520, 68030, 64313, 64065, 63584, 63116, 64551, 64269, 64427, 63426, 63370, 64165, 66841, 64470, 66823, 63376, 64416, 64813, 64787, 69864, 63372, 66826, 64553, 63164, 129374, 64680, 64487, 64477, 68729, 63481, 67143, 63713, 63745, 64460, 63464, 64316, 65415, 64814, 63603, 63744, 69443, 63684, 65990, 63431, 64675, 65138, 63602, 63501, 71196, 63608, 66050, 63112, 64352, 64337, 64267, 64521, 64334, 63674, 64315, 64552, 63377, 63181, 64801, 63136, 63425, 74679, 63123, 64523, 67408, 64621]"
3784,3784,"[16561, 16037, 19898, 19901, 19899, 14359, 19900, 15852, 18572, 21608, 17513, 18132, 17988, 14586, 18033, 19922, 18844, 19461, 17822, 14012, 19430, 15242, 19435, 14013, 15485, 17325, 20040, 16708, 17836, 18402, 21555, 16541, 17426, 16467, 19736, 16387, 17443, 18399, 15950, 17514, 16744, 20567, 89937, 18747, 19115, 18715, 17116, 16332, 17385, 19013, 19312, 17621, 19259, 18634, 19967, 19757, 17796, 19258, 17614, 19440, 16030, 19260, 19473, 19256, 20041, 14490, 18919, 20607, 18361, 56482, 16583, 19016, 16539, 19882, 17996, 18870, 129218, 18924, 19654, 19020, 16362, 19586, 18701, 14120, 19825, 14680, 17972, 16330, 18906, 17299, 15755, 19894, 17500, 18126, 20920, 18108, 17579, 18285, 19014, 18835]"
10268,10268,"[33656, 30035, 33575, 35641, 29113, 36187, 36035, 29614, 95076, 84173, 27933, 83776, 94791, 99213, 98053, 30541, 35436, 97665, 35764, 83762, 95781, 31001, 28208, 29228, 35505, 36693, 30213, 35583, 28576, 97779, 28407, 35565, 38682, 27219, 99204, 27871, 28313, 94845, 30992, 31648, 31493, 36135, 33453, 36138, 28552, 36242, 97070, 97071, 30777, 84093, 28899, 97587, 37641, 36583, 30481, 28780, 29986, 28042, 30813, 28238, 97684, 38632, 28473, 83764, 27511, 38575, 27581, 27426, 27626, 36544, 99460, 33577, 32967, 29387, 29446, 28269, 99386, 36253, 31917, 33623, 35761, 83806, 27361, 95703, 83790, 35961, 84131, 29227, 29700, 35669, 39374, 32617, 37128, 84167, 29525, 38928, 29307, 83911, 83887, 37171]"
8559,8559,"[41325, 45193, 43996, 40549, 43629, 103643, 100204, 102690, 53005, 105531, 103303, 103181, 105588, 46411, 112167, 103295, 108429, 107002, 50922, 105533, 111435, 103162, 53458, 111434, 104878, 110738, 56241, 44183, 42844, 40211, 110006, 101309, 40996, 100266, 41609, 51361, 106374, 100271, 53078, 103786, 101308, 103001, 52240, 111073, 44296, 41065, 42186, 44790, 23544, 52699, 102999, 104454, 44109, 40472, 22999, 42316, 51254, 40235, 106324, 100258, 40651, 101443, 43084, 42173, 40136, 51457, 40356, 41133, 39950, 40086, 103224, 61815, 111534, 105375, 40147, 52594, 105557, 42021, 102695, 61717, 41047, 40423, 114118, 55898, 108277, 48817, 112766, 52339, 51115, 32217, 51799, 110468, 50018, 40052, 42734, 61707, 105581, 100209, 52691, 107803]"
9586,9586,"[35961, 83921, 83827, 99856, 35811, 36095, 37810, 97463, 95277, 31790, 37785, 83828, 37540, 37777, 97137, 95169, 97087, 83920, 33702, 37628, 84283, 35565, 99031, 37843, 96974, 97049, 83959, 97038, 31501, 33594, 83762, 35764, 36334, 39694, 35812, 38050, 95278, 84060, 36048, 36848, 39824, 36450, 39531, 30276, 98510, 35765, 28158, 95465, 33605, 31939, 33658, 97921, 35537, 97086, 36544, 95643, 31493, 31711, 96015, 83976, 37764, 37595, 97233, 83843, 96894, 96888, 29182, 36968, 37784, 36249, 35538, 97546, 27327, 95168, 35994, 35858, 96967, 97488, 95351, 29113, 33440, 32104, 96018, 37749, 29792, 27784, 97475, 36705, 37539, 27361, 27990, 99822, 29957, 29943, 32413, 83887, 39013, 96939, 36893, 97004]"
4101,4101,"[37246, 36975, 36886, 36737, 37572, 96199, 96491, 97349, 96437, 96393, 37360, 98269, 36037, 37925, 37080, 96487, 95938, 36884, 37070, 37245, 37243, 37179, 36739, 37343, 83863, 39648, 37387, 36710, 36506, 96392, 36170, 36540, 28920, 96267, 96760, 37875, 36565, 37074, 98715, 36001, 37123, 37302, 37151, 98950, 37244, 96230, 35616, 38782, 37503, 95554, 35703, 75282, 83864, 37227, 37120, 96847, 37398, 94552, 36050, 75284, 96778, 36973, 33672, 96597, 96787, 36865, 35707, 36640, 35964, 37462, 33035, 36905, 33709, 95796, 99571, 36780, 96745, 36686, 75287, 39744, 99576, 96492, 96849, 71319, 35795, 39741, 74879, 36843, 36738, 37915, 96372, 95363, 39440, 37265, 36161, 38589, 35768, 36462, 36053, 36162]"
5970,5970,"[66747, 67302, 64778, 63824, 64876, 65509, 63826, 64799, 63921, 64512, 63952, 63180, 63235, 68618, 64485, 64253, 68030, 63466, 64800, 64313, 64477, 65557, 65138, 64269, 63680, 64902, 66760, 63273, 63116, 64813, 64470, 63745, 63426, 63585, 63407, 129373, 65990, 64338, 64520, 66050, 63431, 64317, 63830, 69864, 64675, 64065, 64316, 64680, 129374, 63149, 63370, 63704, 27350, 64523, 64337, 63464, 63684, 64787, 64315, 64460, 64766, 68729, 64267, 64863, 63425, 64427, 64626, 64332, 64416, 65076, 63609, 63772, 64395, 63602, 63112, 64621, 64352, 63148, 63117, 64314, 64339, 63164, 63359, 64331, 63377, 69442, 64552, 64894, 63372, 64323, 64798, 64553, 63604, 63481, 63423, 64546, 63136, 63501, 63430, 67143]"
5169,5169,"[63047, 128824, 62803, 63016, 63048, 63060, 62804, 62932, 62995, 63044, 128482, 62611, 62702, 62966, 63066, 129353, 62455, 63043, 62751, 97630, 128642, 127975, 62806, 62365, 128458, 128696, 128700, 39151, 62655, 128004, 62719, 31948, 62772, 128831, 39150, 127822, 129310, 127781, 63045, 129167, 62654, 128610, 39149, 62545, 62620, 62501, 129189, 129144, 129246, 128454, 128675, 62656, 38391, 128483, 128704, 128079, 62706, 94867, 62364, 35751, 38331, 62474, 62897, 62809, 62519, 128535, 127652, 128457, 62529, 127887, 36411, 62967, 62530, 129258, 128986, 62716, 95386, 128781, 128314, 128291, 99981, 129024, 63021, 95008, 128332, 128392, 127973, 128449, 33480, 129103, 128867, 127683, 62717, 95010, 128141, 62360, 128287, 128344, 128007, 129140]"
10181,10181,"[41152, 49155, 43508, 45554, 52044, 46794, 41387, 53479, 44021, 46044, 44253, 47016, 111530, 42370, 112005, 106242, 43506, 43640, 106245, 56241, 41464, 46320, 50988, 56436, 43792, 41369, 107666, 51325, 41520, 105105, 51877, 40439, 47066, 43878, 105108, 107487, 56174, 43793, 41325, 125013, 44014, 124245, 43864, 51361, 55635, 42976, 46613, 40415, 39954, 41047, 41065, 49238, 48675, 102695, 45489, 56173, 39999, 43151, 52699, 49114, 100821, 40612, 45987, 45934, 41007, 46616, 42953, 43874, 43810, 50960, 55831, 45484, 48865, 47012, 51272, 62702, 49430, 40052, 45103, 47784, 56207, 41480, 42993, 42296, 49008, 105109, 42781, 102203, 48849, 104773, 105106, 40124, 105110, 51425, 104593, 50920, 102884, 39942, 41104, 105107]"
10486,10486,"[682, 10618, 2308, 11425, 58656, 6410, 1918, 12963, 7296, 3798, 221, 1692, 1885, 3096, 4485, 774, 57557, 2263, 421, 81489, 80034, 3359, 6463, 3920, 35035, 2257, 81484, 3508, 7291, 3376, 11143, 7754, 12525, 826, 34797, 3991, 80608, 4459, 866, 11803, 3579, 35266, 57656, 781, 679, 11939, 4809, 35421, 6641, 1035, 57544, 4378, 7625, 2861, 3200, 2309, 77999, 13089, 9274, 862, 988, 861, 4027, 60450, 8659, 2350, 12994, 2734, 35327, 882, 1636, 2550, 5123, 57364, 11461, 83478, 711, 8223, 1790, 57028, 6453, 5639, 9596, 9766, 3749, 1618, 5892, 79360, 11641, 2026, 11552, 377, 3514, 9476, 3276, 35405, 544, 297, 6501, 6213]"
3366,3366,"[18611, 15801, 14329, 15386, 14793, 15385, 14117, 14122, 15378, 14124, 19300, 14275, 14799, 15283, 15802, 14435, 14781, 15331, 15287, 19337, 19336, 20513, 14194, 15796, 15429, 15282, 14353, 15046, 14792, 14766, 14123, 19301, 15092, 14306, 15345, 14231, 21221, 14604, 15695, 14125, 17374, 14608, 15107, 15626, 14475, 15683, 16587, 20517, 19175, 14187, 16610, 21219, 16572, 17030, 14121, 14203, 19665, 14554, 14155, 14849, 16588, 20813, 14413, 15624, 14186, 15435, 14293, 15656, 14868, 16257, 15332, 15054, 15507, 15805, 21693, 15857, 14328, 14527, 14780, 15373, 15638, 20622, 15847, 14404, 21232, 21515, 14943, 15027, 14784, 15753, 14222, 14208, 15804, 20521, 15613, 15202, 20508, 20532, 14606, 18195]"
7840,7840,"[14953, 14379, 15769, 14618, 14605, 14282, 14399, 16210, 20246, 14048, 15256, 16212, 15019, 16211, 14206, 14537, 14324, 15836, 14880, 15505, 15191, 14287, 17407, 15230, 14215, 18232, 15136, 14427, 14998, 16209, 14162, 14181, 17373, 14638, 14133, 14338, 15247, 14656, 14443, 14208, 14040, 14408, 14156, 16215, 15510, 14599, 14836, 15050, 15087, 16697, 15299, 15055, 16214, 14596, 14997, 14421, 14317, 15010, 15172, 16687, 16692, 14940, 14216, 20301, 15144, 14935, 14019, 14835, 14038, 15104, 17343, 15014, 14451, 21140, 15267, 14375, 15762, 14970, 15181, 21069, 15768, 14182, 15811, 16690, 15238, 14304, 14944, 15338, 16689, 14574, 20297, 14265, 16699, 21901, 14308, 14403, 15235, 15203, 14945, 14846]"
2206,2206,"[99075, 99221, 31481, 33225, 28327, 99399, 28321, 38134, 30433, 33230, 99515, 27340, 27847, 31539, 99313, 27695, 99489, 27712, 30588, 96246, 32072, 95761, 30484, 29111, 32183, 98917, 99676, 32872, 32716, 31325, 97912, 32573, 38353, 33269, 31788, 28414, 94759, 99390, 32430, 95730, 35796, 38196, 31659, 97733, 98915, 33027, 32520, 33249, 99874, 37521, 33025, 27403, 29685, 32247, 28448, 30404, 27530, 28447, 98678, 28337, 29994, 38352, 27402, 30467, 32019, 33287, 27790, 30368, 97669, 28357, 29607, 31502, 30174, 32982, 27798, 38841, 27773, 32544, 31813, 27202, 32463, 28845, 30872, 32292, 27820, 31737, 95101, 31356, 28570, 95355, 38434, 32464, 28257, 29780, 33066, 27329, 32967, 27201, 32565, 32268]"
3209,3209,"[32659, 29735, 29605, 38653, 39354, 98100, 37541, 35471, 36836, 38754, 98690, 38763, 27351, 39257, 35833, 31631, 36108, 39001, 98635, 27890, 31555, 38384, 98099, 39256, 94600, 38346, 29987, 33206, 98542, 98617, 39852, 38639, 96041, 39218, 39355, 39097, 38638, 70565, 119726, 69030, 38466, 27530, 37869, 98261, 91008, 32483, 38762, 37728, 98691, 33377, 95110, 33210, 35527, 28557, 99883, 128773, 32099, 27555, 39141, 95047, 36655, 29086, 95058, 27432, 27269, 84187, 27618, 116797, 28745, 36342, 31774, 96874, 31813, 30892, 28542, 27895, 95317, 39356, 31008, 39509, 30511, 84056, 99140, 27215, 27835, 27292, 99296, 38236, 94971, 32978, 29504, 27625, 98206, 91233, 28197, 35485, 98339, 99235, 30311, 33290]"
5716,5716,"[63021, 128809, 129256, 129352, 62620, 63066, 105357, 128671, 49476, 62702, 62350, 128407, 63024, 108688, 62598, 129246, 106877, 36276, 128824, 105358, 112002, 47467, 127972, 109316, 112983, 49477, 128555, 62995, 62364, 114916, 127630, 62612, 96246, 41650, 22037, 62657, 128172, 127623, 108153, 128711, 128182, 114917, 100249, 46297, 62519, 128286, 127822, 128535, 128665, 128807, 47563, 62826, 46604, 128173, 48488, 128299, 62697, 62359, 47562, 103708, 62426, 100230, 101220, 129108, 62413, 62365, 107950, 105396, 128293, 128808, 62530, 129257, 53374, 128292, 128166, 128968, 127990, 128825, 102754, 62949, 127975, 129083, 128350, 128672, 128019, 62389, 62827, 62363, 128704, 112951, 62654, 128640, 128482, 62695, 128392, 100061, 127654, 127991, 128310, 128380]"
5384,5384,"[36813, 97345, 96536, 39460, 37648, 95983, 36814, 97240, 36791, 96712, 95984, 37512, 36792, 36816, 35979, 35883, 36797, 96708, 36635, 99384, 36820, 96845, 36948, 95980, 95313, 96589, 97112, 35730, 96244, 96603, 35716, 95639, 95981, 37301, 96800, 96679, 36881, 37508, 96116, 36733, 37513, 97268, 99697, 96541, 37158, 96540, 36565, 37380, 37279, 96521, 98933, 95607, 96199, 95972, 97374, 36762, 37572, 37915, 96410, 96504, 36796, 35471, 97314, 96237, 95971, 29221, 96383, 39731, 96033, 96455, 99920, 37297, 35973, 95312, 37463, 65254, 95970, 96874, 36614, 96673, 36997, 37973, 33702, 95982, 97304, 95994, 96590, 37145, 36678, 37220, 37766, 96805, 96846, 99466, 104905, 98524, 37683, 96792, 94655, 97305]"
10070,10070,"[31551, 30728, 27530, 94966, 28013, 29021, 98121, 27882, 97826, 29976, 39089, 30133, 27720, 35458, 31145, 38885, 98609, 99354, 27557, 29170, 98314, 29017, 99799, 27179, 98315, 28933, 27833, 32229, 30619, 28723, 33107, 31739, 31049, 29389, 27796, 19510, 99355, 27761, 27811, 27270, 32452, 27786, 29001, 31948, 29098, 31973, 98523, 95046, 30692, 30479, 27159, 99117, 27241, 30406, 31085, 27630, 27714, 27588, 27210, 27766, 99726, 98343, 27792, 99891, 32330, 32342, 29850, 28831, 27434, 29073, 30618, 27790, 29153, 27641, 27636, 28584, 27643, 27694, 31022, 27795, 27676, 27214, 31849, 27573, 28333, 31793, 27257, 97668, 30933, 27328, 30918, 94859, 32992, 27163, 28900, 27234, 20530, 27756, 27662, 27327]"
3816,3816,"[98278, 98277, 29716, 35505, 35662, 38661, 38767, 35644, 29069, 38683, 28289, 30193, 31546, 99704, 29718, 29640, 29786, 31574, 31797, 28461, 38587, 29190, 32864, 29453, 33247, 31967, 31129, 35488, 31216, 38390, 32887, 28818, 39016, 27790, 38127, 33544, 32411, 98864, 39536, 35490, 28090, 30983, 31131, 28720, 29833, 38823, 31952, 29997, 29063, 32102, 28783, 35487, 31526, 28056, 27457, 33345, 30853, 35458, 31291, 29711, 28153, 31243, 29921, 39073, 35596, 35497, 29926, 33432, 32768, 30227, 30618, 32025, 32502, 33155, 99391, 33331, 27587, 35806, 38602, 62942, 29112, 35861, 29527, 30512, 29981, 29242, 29533, 32131, 30338, 29302, 30622, 27441, 32741, 29174, 35661, 27787, 35511, 30890, 30300, 32685]"
2594,2594,"[97287, 96915, 37467, 33355, 36939, 35635, 37406, 96083, 36633, 95209, 28196, 94589, 36486, 97259, 95889, 96839, 75270, 96576, 99788, 95888, 35938, 36619, 33123, 96955, 68325, 96153, 39788, 95885, 94914, 96584, 99697, 37679, 98659, 99358, 37586, 97418, 37956, 37279, 36664, 97365, 94619, 96820, 97352, 37532, 96420, 96199, 99963, 37959, 129281, 96287, 73471, 37117, 97331, 95318, 97307, 37203, 94671, 97236, 32161, 95697, 129285, 33708, 98049, 96435, 96674, 37160, 30334, 129343, 99174, 94892, 36774, 96367, 36692, 32471, 99915, 38052, 33050, 96265, 96750, 96095, 30295, 96217, 36839, 96946, 97276, 73398, 76772, 96352, 98261, 94767, 99575, 36658, 36775, 37155, 129345, 76660, 96363, 30659, 95809, 71589]"
2088,2088,"[1928, 8441, 3474, 8022, 8481, 4959, 4184, 2805, 5086, 375, 9249, 3233, 1567, 13097, 25, 58612, 4829, 1050, 530, 198, 12774, 6439, 6120, 2889, 4818, 56499, 3192, 8946, 4178, 58590, 3761, 6611, 2915, 7579, 2978, 577, 5720, 6320, 1046, 56501, 4425, 68, 5905, 1066, 2768, 56810, 4152, 4550, 3293, 3501, 8385, 7076, 8647, 5230, 34777, 6561, 1558, 4323, 58587, 2861, 5129, 56502, 2394, 2225, 332, 1079, 1785, 4633, 58595, 57186, 1783, 2329, 5799, 2096, 12822, 238, 13230, 431, 3200, 7537, 1014, 729, 6408, 4605, 11830, 10535, 7267, 11542, 57337, 5381, 5938, 9211, 282, 5096, 86, 58591, 4363, 920, 3931, 2037]"
8164,8164,"[107589, 107590, 50736, 101039, 111171, 50991, 112489, 111478, 111537, 101046, 46743, 42970, 40416, 50735, 107373, 50953, 48151, 101051, 111538, 43550, 56241, 41325, 40477, 101036, 124249, 112102, 40439, 51361, 47066, 43996, 45193, 48675, 113649, 40415, 39954, 39919, 113212, 102226, 52623, 55635, 41047, 43012, 41378, 51258, 47784, 41320, 49199, 104773, 55925, 45103, 41065, 43022, 101063, 40517, 106540, 40476, 114912, 41388, 43151, 55831, 40225, 39999, 114606, 45459, 127185, 46292, 111466, 113211, 55898, 50549, 41362, 50945, 45100, 53371, 126077, 104775, 112449, 112196, 53100, 40247, 45381, 62504, 40763, 52138, 40983, 42296, 41108, 62824, 53329, 53229, 43629, 45463, 45491, 62657, 40696, 45487, 52699, 40257, 114607, 52502]"
2001,2001,"[5651, 551, 4933, 6786, 827, 59, 1187, 12141, 2547, 5145, 3696, 1809, 848, 8842, 4960, 12350, 885, 7414, 6982, 13139, 2677, 464, 915, 1577, 11285, 5467, 5122, 3284, 2962, 6934, 9560, 1486, 2496, 61427, 1518, 11758, 6384, 9087, 1454, 590, 58302, 4519, 7892, 383, 10297, 1948, 11325, 3056, 1512, 1729, 6498, 9669, 3054, 6571, 10786, 3340, 12327, 121, 13113, 1882, 59512, 13796, 9210, 3921, 5635, 13968, 3301, 11321, 932, 12910, 9561, 8610, 6689, 81707, 4193, 2479, 2723, 7928, 889, 46980, 77470, 327, 3083, 13873, 2336, 3733, 3792, 6777, 3039, 1011, 7539, 34452, 4135, 1636, 1028, 12524, 2568, 349, 2973, 58178]"
70,70,"[98645, 35641, 35751, 94867, 35757, 33623, 96063, 37817, 38193, 96670, 95016, 96062, 37753, 33632, 35958, 36187, 96865, 33603, 83907, 83823, 35799, 36008, 36184, 36061, 97010, 35953, 37226, 83824, 37786, 83813, 95921, 35846, 98634, 37180, 38376, 36279, 28921, 28910, 32506, 33598, 27305, 98903, 33699, 36222, 95386, 29229, 30035, 35805, 99412, 38044, 39148, 39150, 30494, 94627, 35531, 38807, 35963, 27494, 36220, 36747, 29075, 99556, 31538, 37509, 35966, 36411, 36229, 36469, 39149, 37776, 35692, 83778, 100027, 28651, 95830, 28052, 30826, 29107, 28992, 36516, 35915, 37952, 30382, 36432, 36104, 38995, 83776, 83779, 35631, 38040, 38672, 38197, 83777, 32076, 28313, 28886, 94964, 99963, 99674, 36915]"
