idx,query_id,pred_rank
5970,5970,"[12715, 2027, 7103, 69945, 69976, 69943, 69935, 69954, 69934, 69948, 69933, 69944, 4905, 69937, 4259, 69950, 10121, 70217, 13005, 69974, 5433, 70001, 1905, 2700, 70060, 3753, 69953, 11130, 69949, 7277, 3104, 67890, 66747, 150, 70037, 10503, 67302, 70075, 7682, 10568, 69947, 64876, 57566, 75072, 8154, 71169, 64778, 9967, 10702, 69936, 63824, 6997, 67897, 9389, 4016, 71822, 12680, 64512, 69708, 3928, 63826, 2674, 67866, 13296, 70166, 65509, 9165, 69946, 5535, 12420, 76311, 64799, 11719, 72345, 7289, 63921, 75073, 3819, 69225, 63180, 67632, 57129, 5785, 3578, 69352, 63235, 356, 67884, 63952, 71173, 69952, 68618, 74984, 67896, 64253, 67871, 64485, 70027, 69951, 63466]"
5169,5169,"[63047, 63048, 62932, 63060, 36411, 62611, 128642, 62995, 62966, 63021, 127975, 62359, 63066, 128696, 62455, 128700, 38239, 98678, 128458, 96063, 62687, 36220, 62706, 32820, 62365, 128276, 36008, 62545, 33045, 128495, 99164, 97630, 38957, 36061, 62656, 94867, 94664, 127701, 83841, 27743, 128824, 39150, 128287, 128005, 37093, 94858, 37149, 32455, 127690, 62778, 94993, 62374, 62620, 128004, 38331, 63022, 31948, 62364, 28892, 33215, 39299, 33569, 35485, 94751, 36999, 38964, 129245, 62387, 128261, 97146, 62804, 32506, 62654, 129246, 32433, 63020, 39151, 128217, 30014, 36279, 33101, 63024, 62607, 29614, 83924, 62457, 128036, 83870, 62474, 129111, 127630, 128310, 129189, 94915, 29361, 38356, 98864, 38830, 38459, 127974]"
10181,10181,"[11541, 56931, 5114, 11478, 57524, 8773, 8398, 34200, 13267, 459, 5318, 7778, 35340, 58392, 3000, 2427, 1009, 213, 12942, 2201, 4253, 1099, 11228, 8380, 8552, 49155, 6705, 6701, 43508, 5985, 3998, 1925, 3038, 45554, 3801, 12094, 41152, 3352, 6952, 11323, 6017, 52044, 2143, 3483, 672, 663, 46794, 8983, 41387, 10095, 2410, 7354, 4378, 11232, 111530, 3833, 5343, 44253, 902, 22019, 3518, 3634, 44021, 8757, 107, 3549, 1645, 53479, 9158, 355, 106242, 4348, 13780, 46320, 2515, 693, 46044, 112005, 43506, 42976, 43864, 45484, 47066, 50988, 41369, 41007, 47012, 106245, 43792, 51272, 41520, 39954, 43878, 107487, 43874, 41464, 102695, 43793, 105419, 104593]"
10486,10486,"[30047, 39885, 32320, 27402, 81489, 10618, 35035, 58656, 11425, 682, 34797, 2308, 221, 80608, 6410, 12963, 77999, 80034, 1692, 81484, 57557, 4485, 35421, 35266, 3209, 58372, 9274, 57544, 11803, 4027, 781, 3508, 83478, 7291, 3200, 866, 3749, 79360, 1035, 988, 9476, 9633, 60450, 1024, 77547, 2861, 2550, 2350, 35405, 11134, 6453, 2026, 11934, 10571, 2152, 51, 2495, 5526, 22, 1097, 1785, 79416, 6501, 1618, 11081, 1107, 35327, 519, 1687, 679, 8969, 38158, 1827, 3693, 536, 699, 11918, 10032, 139, 57612, 3064, 38575, 10535, 35652, 35263, 56728, 5061, 12525, 10944, 81122, 7455, 7854, 34251, 695, 1139, 57920, 9865, 130, 28780, 13718]"
3366,3366,"[18611, 15283, 14329, 19336, 14435, 19337, 14799, 19300, 15801, 29614, 15386, 84027, 14122, 83776, 14124, 15378, 15385, 33680, 14353, 30756, 15802, 14781, 37038, 14117, 29061, 20513, 35739, 15287, 14306, 15331, 16610, 19301, 16257, 35738, 15796, 37573, 30827, 14766, 27933, 15282, 29646, 17374, 31596, 14475, 21515, 33575, 16038, 19175, 14554, 16632, 35641, 16572, 18788, 15345, 21221, 32617, 35901, 17833, 14123, 37703, 36634, 16611, 96603, 31745, 83760, 19506, 20260, 36035, 33593, 14328, 36194, 16207, 14527, 33598, 32990, 36330, 14203, 36187, 37764, 15695, 20813, 33577, 83764, 20517, 28651, 21939, 20589, 20521, 16254, 14293, 17471, 15626, 14793, 16587, 29182, 33658, 15046, 21219, 14125, 15332]"
7840,7840,"[128693, 128437, 129165, 127981, 128010, 128125, 128129, 128659, 128119, 128110, 18232, 62589, 128102, 128629, 16210, 16211, 128626, 128101, 16212, 15505, 128099, 128566, 62672, 127999, 62697, 17373, 128393, 63076, 129303, 16209, 62657, 62420, 15836, 14282, 16215, 14605, 127856, 129172, 129310, 16692, 14317, 128115, 129043, 128852, 14836, 16213, 62542, 129215, 15769, 21901, 16214, 16697, 62575, 128188, 127886, 16811, 128006, 62931, 16216, 62837, 129108, 128179, 128041, 127731, 14618, 15762, 129107, 14835, 129023, 128223, 128939, 16687, 128528, 16690, 17368, 16689, 16694, 14846, 128205, 14255, 16698, 16699, 16783, 20301, 14215, 127695, 16693, 128531, 15609, 21069, 20297, 16807, 21140, 14200, 21888, 16691, 21149, 21153, 21226, 16700]"
2206,2206,"[38134, 28321, 28327, 31539, 27340, 31851, 38214, 99489, 33230, 27530, 99221, 30433, 32183, 27201, 99399, 99874, 99075, 33249, 37521, 27279, 39384, 29429, 27847, 30174, 99676, 99473, 31499, 22675, 30872, 32072, 30000, 38922, 38353, 30368, 99283, 25381, 33340, 99750, 29603, 23901, 24608, 22699, 22262, 29420, 28883, 31876, 27158, 30484, 25644, 27790, 23053, 38163, 23544, 23158, 23469, 26180, 29111, 28026, 23736, 22588, 38230, 32247, 26336, 95761, 30404, 29780, 26674, 22304, 27405, 30782, 98917, 32872, 22272, 28337, 30232, 99344, 31356, 22953, 32361, 32268, 85214, 25638, 22488, 23456, 31813, 27374, 22788, 97669, 25526, 33727, 23296, 31074, 85334, 32565, 97912, 22966, 31659, 22682, 27798, 22258]"
3209,3209,"[4959, 98100, 2096, 38754, 2915, 31631, 38763, 5938, 29735, 6173, 27890, 1066, 98690, 1626, 29987, 5535, 39354, 10346, 98099, 375, 39257, 4804, 39001, 38346, 22091, 32659, 189, 4659, 39256, 27351, 417, 38639, 1552, 39097, 2043, 98635, 1706, 25, 38384, 98542, 2448, 35471, 39218, 39852, 964, 38638, 38653, 11341, 505, 38466, 29605, 91008, 2132, 96041, 30892, 2228, 98261, 119726, 30311, 367, 140, 37869, 27432, 27835, 38762, 1958, 31774, 890, 1034, 95058, 69030, 63, 29086, 8805, 2064, 2889, 36655, 70565, 4046, 29504, 36108, 27618, 7109, 7161, 35972, 4805, 99883, 4184, 4497, 27895, 10265, 39355, 4323, 33385, 27721, 2332, 36342, 10778, 3192, 11857]"
5716,5716,"[63024, 129246, 129352, 62620, 129256, 63021, 63066, 100230, 128671, 105358, 105357, 105396, 62364, 49476, 100249, 108688, 47467, 42383, 111174, 102604, 52699, 36276, 114916, 49477, 106877, 40974, 43499, 109316, 114917, 43624, 40588, 43173, 62365, 53372, 107950, 53213, 41480, 48488, 103708, 40976, 103706, 53374, 128555, 47457, 62949, 43543, 45406, 128974, 48944, 40245, 46647, 43285, 108153, 127630, 106084, 112983, 46937, 100325, 43501, 40433, 51315, 50957, 106280, 128310, 49382, 44948, 41650, 40603, 40696, 48207, 43133, 44094, 46646, 113546, 112002, 51129, 52935, 41067, 106344, 46297, 47118, 62612, 42412, 49008, 50737, 52875, 46064, 100061, 113686, 52337, 42384, 106193, 50289, 52981, 109207, 109208, 52648, 107497, 51472, 51868]"
5384,5384,"[36813, 39460, 36635, 37648, 36814, 36797, 97345, 96708, 96536, 95983, 36816, 97240, 36948, 99384, 36820, 10702, 36791, 6385, 96845, 11967, 95980, 95313, 7162, 1709, 95639, 96540, 12548, 36881, 95981, 9005, 96589, 1505, 36733, 37512, 4137, 96116, 1567, 37301, 96679, 36792, 4550, 96800, 35730, 2318, 95984, 33990, 13081, 37380, 36762, 13346, 96244, 2978, 96603, 96712, 96541, 36796, 7076, 97112, 786, 37513, 95607, 35883, 6252, 2036, 37279, 39731, 3631, 96410, 13535, 95972, 96521, 33551, 2271, 125, 5517, 96237, 37508, 2329, 97268, 36565, 96455, 13615, 2057, 95971, 3434, 99920, 95970, 2993, 12680, 492, 95312, 189, 96792, 99697, 99931, 8764, 96874, 98933, 5015, 37158]"
10070,10070,"[29001, 27557, 27833, 27179, 27636, 27159, 27163, 29850, 27434, 27270, 27241, 29021, 27811, 27714, 27790, 27766, 27214, 27588, 27573, 27786, 27676, 27643, 27694, 31739, 27419, 32330, 27750, 27453, 27234, 27787, 27732, 27459, 29420, 27641, 43537, 28815, 27507, 27795, 27319, 27792, 32653, 32444, 27413, 27257, 27512, 27640, 27587, 27756, 27638, 27642, 38230, 30167, 27278, 35458, 27334, 28972, 29976, 28831, 28333, 30727, 27511, 27753, 27394, 27218, 27315, 27205, 29153, 27530, 29981, 30650, 27429, 94966, 27187, 27776, 27720, 28013, 30336, 28882, 39089, 27212, 27806, 29170, 98315, 28438, 99354, 30133, 29300, 30912, 98314, 27426, 29073, 29732, 27327, 27746, 29119, 38505, 27350, 32342, 30728, 99799]"
3816,3816,"[29716, 45100, 28289, 30193, 31483, 28809, 53363, 29788, 31546, 31606, 37601, 28057, 31823, 105865, 98278, 28711, 49216, 30864, 38767, 38768, 28588, 42139, 28035, 52736, 84223, 98277, 28930, 108889, 30553, 31221, 102695, 31387, 30227, 31797, 28056, 29533, 32025, 30277, 32411, 46693, 28153, 30772, 40984, 28818, 28760, 27920, 109684, 35641, 43219, 39922, 48271, 40502, 48733, 40080, 84175, 114537, 30822, 32035, 29302, 31982, 111174, 31266, 108663, 35512, 27484, 99689, 49153, 28783, 28005, 31464, 39929, 30551, 32379, 43746, 52699, 46035, 27816, 44435, 35445, 41010, 46689, 35505, 29926, 38803, 44520, 40486, 102801, 32030, 46028, 29463, 110841, 44056, 35458, 42246, 43127, 29656, 35692, 43742, 112039, 50974]"
2594,2594,"[96915, 97287, 37467, 36633, 33355, 96083, 95209, 36939, 37406, 94589, 33123, 35635, 97259, 95889, 33708, 36619, 37956, 36664, 99788, 37586, 95888, 95885, 96576, 94619, 36486, 37679, 30334, 97365, 94914, 30659, 68325, 96584, 36774, 96287, 96839, 94892, 98659, 96265, 96955, 37959, 37532, 36775, 32471, 37279, 38052, 177, 37117, 39788, 769, 39637, 96420, 94671, 75270, 4360, 129281, 32161, 1600, 97331, 96820, 489, 96153, 554, 36839, 97352, 94992, 1494, 96217, 36789, 99697, 37160, 96435, 7948, 822, 36658, 96367, 1559, 36630, 32529, 97276, 95944, 35943, 95945, 13993, 98049, 36535, 6901, 33690, 37203, 35965, 7937, 37242, 36709, 129285, 2993, 36745, 33050, 7618, 99358, 37054, 31202]"
2088,2088,"[31502, 8022, 9249, 58612, 31033, 27700, 29646, 2805, 28176, 32621, 28015, 33348, 1928, 30711, 33434, 37014, 58590, 1897, 33003, 36999, 6611, 33437, 83869, 58587, 7579, 35884, 6439, 13003, 5905, 56810, 35685, 4829, 6320, 36279, 2394, 7076, 5938, 58608, 11542, 198, 56501, 6931, 57337, 57186, 5977, 32506, 3331, 58609, 6047, 8682, 1214, 58614, 3293, 8441, 58607, 83906, 58595, 36544, 35958, 7537, 1722, 83823, 56607, 1079, 58611, 83824, 58599, 36634, 27248, 56499, 31144, 1048, 57596, 29955, 37180, 56502, 3233, 4550, 58617, 5799, 5335, 4548, 28651, 36214, 37765, 35641, 83870, 4141, 33593, 8410, 920, 58591, 28780, 29614, 4105, 84131, 11408, 282, 36187, 32928]"
8164,8164,"[62819, 128786, 128785, 128791, 127780, 128790, 62812, 128788, 128787, 127957, 62865, 128784, 62615, 128720, 128792, 62522, 107589, 112489, 128789, 111537, 111171, 107590, 111478, 50736, 111538, 112449, 101039, 111466, 113212, 112102, 101051, 114606, 101036, 128547, 48151, 50991, 114912, 113211, 50735, 128546, 128868, 42970, 128880, 102226, 50953, 112450, 111467, 114607, 107376, 128538, 113649, 115016, 43012, 101063, 115021, 128725, 107373, 53371, 129263, 101046, 128275, 106583, 115020, 127779, 110233, 128118, 53485, 107354, 50945, 128199, 128723, 52109, 102637, 62867, 110236, 128722, 105415, 49199, 108839, 109507, 106047, 53100, 51385, 114303, 128247, 109181, 107355, 43550, 114139, 129069, 110088, 128892, 111916, 128842, 63076, 52623, 115027, 108837, 114523, 110829]"
2001,2001,"[129034, 128867, 128781, 128782, 128979, 128799, 128779, 129019, 62809, 129365, 128980, 127908, 62992, 128138, 127886, 129033, 128381, 128937, 128489, 129194, 128163, 128493, 128931, 129193, 127899, 128315, 128443, 128936, 128934, 128929, 127792, 128491, 128341, 128854, 129353, 127653, 128885, 128360, 128771, 127652, 128530, 128926, 62996, 62866, 12141, 62347, 128224, 128859, 129049, 5651, 127827, 128798, 11758, 8842, 128894, 128870, 128720, 128884, 80772, 2962, 128442, 9087, 128950, 128792, 78486, 128871, 128490, 128932, 128529, 128863, 129057, 5145, 81707, 128933, 77470, 129167, 129042, 13139, 127677, 80762, 128023, 78701, 127930, 915, 128760, 127923, 128622, 128176, 127854, 9560, 551, 78640, 128930, 128842, 128886, 62692, 61427, 128892, 128866, 127955]"
70,70,"[127676, 128010, 128483, 128351, 127626, 62807, 96670, 127781, 38193, 37817, 62925, 129257, 95016, 96865, 128418, 127886, 62652, 96062, 95386, 62931, 62651, 128840, 98645, 62656, 128438, 62575, 31538, 128402, 128781, 127691, 99412, 36222, 63076, 62697, 62589, 128297, 129365, 37226, 127807, 129136, 62702, 29107, 39149, 62838, 39150, 127690, 95830, 62717, 62609, 98903, 128830, 128799, 98606, 94618, 129140, 128990, 128315, 128709, 94627, 129103, 28497, 62621, 99674, 127695, 36221, 129023, 127731, 129310, 62564, 128292, 62657, 128184, 36516, 128294, 97010, 128298, 129139, 128300, 128342, 127719, 38391, 95010, 128350, 96063, 129259, 128558, 99556, 98634, 62703, 128023, 62926, 128867, 128393, 127808, 38807, 128291, 129141, 127688, 62404, 127733]"
