idx,query_id,pred_rank
3570,3570,"[83752, 15124, 35886, 14178, 30324, 15098, 31626, 14241, 99965, 31302, 38875, 14952, 39221, 35672, 15185, 39228, 16056, 39096, 15127, 29702, 98718, 38896, 15110, 29413, 14841, 38254, 14139, 32613, 15100, 29166, 27743, 14999, 83749, 14156, 16054, 38345, 20300, 28504, 14140, 35675, 16071, 15147, 95221, 15001, 33386, 14581, 98489, 17234, 27645, 17243, 31515, 16434, 19199, 15165, 29875, 14171, 35641, 20153, 17337, 33366, 25610, 14380, 17174, 27933, 15050, 28547, 14173, 95218, 17108, 14977, 15103, 31023, 28439, 14940, 37180, 14148, 31210, 21013, 15055, 35488, 14182, 28019, 36187, 32450, 37703, 14830, 32586, 32878, 15200, 14177, 36432, 30577, 27637, 14538, 14159, 31348, 29547, 14164, 30035, 14206]"
9972,9972,"[66747, 67302, 63824, 65509, 64876, 64778, 63826, 64512, 63180, 63921, 64799, 63680, 66760, 63952, 63235, 129373, 64338, 64485, 63149, 63273, 68618, 64800, 64253, 63173, 63466, 63585, 64902, 64545, 65557, 63407, 64520, 68030, 64313, 64065, 63584, 63116, 64551, 64269, 64427, 63426, 63370, 64165, 66841, 64470, 66823, 63376, 64416, 64813, 64787, 69864, 63372, 66826, 64553, 63164, 129374, 64680, 64487, 64477, 68729, 63481, 67143, 63713, 63745, 64460, 63464, 64316, 65415, 64814, 63603, 63744, 69443, 63684, 65990, 63431, 64675, 65138, 63602, 63501, 71196, 63608, 66050, 63112, 64352, 64337, 64267, 64521, 64334, 63674, 64315, 64552, 63377, 63181, 64801, 63136, 63425, 74679, 63123, 64523, 67408, 64621]"
3784,3784,"[16561, 16037, 19898, 19901, 14359, 19899, 19900, 18572, 21608, 15852, 17513, 17988, 18033, 19922, 18844, 19461, 18132, 17822, 19430, 14586, 19435, 14013, 15485, 17325, 20040, 16708, 17836, 18402, 14012, 21555, 16541, 17426, 16467, 19736, 16387, 17443, 19894, 18399, 15950, 17514, 20567, 89937, 18747, 19115, 18715, 17116, 16332, 19013, 19312, 15242, 17621, 19259, 18634, 19967, 19757, 17796, 19258, 17614, 19440, 19260, 19473, 19256, 20041, 18919, 20607, 18361, 18405, 17996, 56482, 16583, 19016, 18870, 129218, 18924, 19654, 19020, 19586, 16257, 18701, 14120, 19825, 17972, 16330, 18906, 16030, 15755, 17500, 18126, 20920, 19184, 18108, 17579, 18285, 19014, 18835, 19892, 14681, 18788, 17820, 16750]"
10268,10268,"[33656, 30035, 33575, 29113, 35641, 29614, 83776, 95076, 36035, 84173, 36187, 94791, 99213, 27933, 98053, 30541, 35436, 97665, 35764, 95781, 83762, 31001, 28208, 35583, 29228, 35505, 38682, 30213, 28576, 97779, 35565, 84093, 28313, 27219, 28407, 99204, 27871, 33453, 94845, 30992, 31648, 31493, 36135, 36138, 28552, 36242, 97070, 97071, 36693, 27361, 30777, 97587, 32331, 37641, 36583, 30481, 29986, 28042, 30813, 28238, 97684, 38632, 83764, 27511, 27426, 29387, 32967, 83790, 33677, 27581, 36544, 99460, 37171, 29446, 28269, 33577, 99386, 31917, 35961, 29307, 83848, 83806, 95703, 83804, 83831, 39531, 84131, 29227, 29700, 83767, 39374, 32617, 37128, 84167, 36048, 27626, 38928, 27202, 83937, 29074]"
8559,8559,"[128315, 103303, 105588, 103295, 100204, 108429, 112167, 111435, 103643, 105531, 46411, 50922, 101309, 107002, 111434, 103162, 105533, 110006, 110738, 106374, 101308, 104878, 103001, 44183, 110468, 44790, 103786, 102999, 53458, 100266, 100271, 106324, 51799, 51254, 104766, 42021, 112766, 101443, 46042, 40211, 114525, 111875, 62734, 40147, 103653, 48634, 47785, 41609, 127970, 44109, 129071, 128114, 40234, 41980, 102940, 100148, 48635, 127693, 105532, 128058, 42186, 105426, 110990, 40235, 100276, 112166, 107624, 107742, 46412, 106388, 108425, 42181, 114997, 42205, 110993, 127968, 41686, 128503, 103081, 107926, 109019, 41608, 127692, 41813, 62583, 101640, 101641, 103301, 128558, 129014, 53457, 107335, 105156, 48286, 43198, 45831, 40356, 48633, 129070, 52515]"
9586,9586,"[35961, 83921, 83827, 99856, 35811, 36095, 37810, 97463, 95277, 31790, 37785, 83828, 37540, 37777, 97137, 95169, 97087, 83920, 33702, 37628, 84283, 35565, 99031, 37843, 96974, 97049, 83959, 97038, 31501, 33594, 83762, 35764, 36334, 39694, 35812, 38050, 95278, 84060, 36048, 36848, 39824, 36450, 39531, 30276, 98510, 35765, 28158, 95465, 33605, 31939, 33658, 97921, 35537, 97086, 36544, 95643, 31493, 31711, 96015, 83976, 37764, 37595, 97233, 83843, 96894, 96888, 29182, 36968, 37784, 36249, 35538, 97546, 27327, 95168, 35994, 35858, 96967, 97488, 95351, 29113, 33440, 32104, 96018, 37749, 29792, 27784, 97475, 36705, 37539, 27361, 27990, 99822, 29957, 29943, 32413, 83887, 39013, 96939, 36893, 97004]"
4101,4101,"[37246, 96393, 97349, 96437, 36975, 36886, 37080, 36884, 37151, 36737, 37387, 37243, 37245, 95938, 28920, 37070, 96392, 37343, 35616, 83863, 37302, 36739, 37244, 98950, 94552, 37120, 37227, 35707, 98269, 95554, 96778, 96487, 36843, 95796, 38782, 96787, 96745, 37265, 37360, 35706, 99576, 96849, 95363, 36738, 36462, 96372, 36323, 39629, 37793, 96123, 37228, 37124, 96615, 96746, 94772, 96851, 38853, 36977, 36790, 36626, 96816, 96491, 37081, 39303, 36932, 35948, 96817, 96702, 94773, 37076, 37123, 37179, 95208, 96597, 39630, 36755, 96560, 37222, 35978, 36689, 36324, 36527, 36494, 96369, 96441, 96847, 96341, 96777, 37357, 96834, 37071, 98912, 96404, 37370, 36878, 96587, 94915, 33007, 96630, 36931]"
5970,5970,"[66747, 67302, 64778, 63824, 64876, 65509, 63826, 64799, 63921, 64512, 63952, 63180, 63235, 68618, 64485, 64253, 68030, 63466, 64800, 64313, 64477, 65557, 65138, 64269, 63680, 64902, 66760, 63273, 63116, 64813, 64470, 63745, 63426, 63585, 63407, 129373, 65990, 64338, 64520, 66050, 63431, 64317, 63830, 69864, 64675, 64065, 64316, 64680, 129374, 63149, 63370, 63704, 27350, 64523, 64337, 63464, 63684, 64787, 64315, 64460, 64766, 68729, 64267, 64863, 63425, 64427, 64626, 64332, 64416, 65076, 63609, 63772, 64395, 63602, 63112, 64621, 64352, 63148, 63117, 64314, 64339, 63164, 63359, 64331, 63377, 69442, 64552, 64894, 63372, 64323, 64798, 64553, 63604, 63481, 63423, 64546, 63136, 63501, 63430, 67143]"
5169,5169,"[128004, 63047, 63048, 63060, 62932, 62995, 62611, 63066, 62966, 62455, 127975, 128642, 62656, 97630, 37743, 94867, 36008, 128458, 36411, 62365, 96063, 36220, 128005, 128696, 29614, 128700, 62778, 39151, 128495, 62687, 31948, 98678, 63022, 127690, 63021, 36999, 62719, 128824, 128831, 39150, 32621, 28313, 27933, 37805, 62607, 38242, 36061, 28249, 38964, 35485, 62803, 62620, 62654, 38459, 83870, 30725, 29646, 128610, 95059, 39261, 39149, 36312, 83869, 36386, 37718, 36621, 127624, 62765, 37115, 62545, 129189, 129111, 62501, 63020, 128454, 128276, 35751, 38391, 127701, 36634, 62706, 129246, 128675, 62364, 128704, 62349, 127859, 39148, 128260, 36812, 38331, 128457, 62474, 128036, 62897, 94657, 62374, 62519, 62529, 128451]"
10181,10181,"[41152, 49155, 43508, 45554, 52044, 46794, 41387, 53479, 44021, 46044, 44253, 47016, 111530, 112005, 106242, 42370, 43506, 106245, 56241, 41464, 43640, 46320, 50988, 56436, 43792, 41369, 107666, 51325, 41520, 105105, 40439, 47066, 43878, 51877, 107487, 56174, 43793, 105108, 41325, 125013, 44014, 124245, 43864, 51361, 55635, 42976, 46613, 40415, 39954, 41047, 41065, 49238, 48675, 102695, 45489, 56173, 39999, 45987, 43151, 52699, 49114, 45934, 100821, 40612, 48865, 48849, 41007, 46616, 49430, 46951, 42953, 43874, 43810, 105106, 50960, 105109, 51425, 55831, 45484, 105110, 47012, 41051, 51272, 43540, 62702, 40052, 45103, 47784, 56207, 41480, 45202, 42993, 42296, 41535, 49008, 43552, 40467, 109859, 42781, 105107]"
10486,10486,"[682, 10618, 2308, 11425, 58656, 6410, 1918, 12963, 7296, 3798, 221, 1692, 1885, 3096, 4485, 774, 57557, 2263, 421, 81489, 80034, 3359, 6463, 3920, 35035, 2257, 81484, 3508, 7291, 3376, 11143, 7754, 12525, 826, 34797, 3991, 80608, 4459, 866, 11803, 3579, 35266, 57656, 781, 679, 11939, 4809, 35421, 6641, 1035, 57544, 4378, 7625, 2861, 3200, 2309, 77999, 13089, 9274, 862, 988, 861, 4027, 60450, 8659, 2350, 12994, 2734, 35327, 882, 1636, 2550, 5123, 57364, 11461, 83478, 711, 8223, 1790, 57028, 6453, 5639, 9596, 9766, 3749, 1618, 5892, 79360, 11641, 2026, 11552, 377, 3514, 9476, 3276, 35405, 544, 297, 6501, 6213]"
3366,3366,"[18611, 15801, 14329, 15386, 14793, 15385, 14117, 14122, 15378, 14124, 19300, 14275, 14799, 15283, 15802, 14435, 14781, 15331, 15287, 19337, 19336, 20513, 14194, 15796, 15429, 15282, 14353, 15046, 14792, 14766, 14123, 19301, 15092, 14306, 15345, 14231, 21221, 14604, 15695, 14125, 17374, 14608, 15107, 15626, 14475, 15683, 16587, 20517, 19175, 14187, 16610, 21219, 16572, 17030, 14121, 14203, 19665, 14554, 14155, 14849, 16588, 20813, 14413, 15624, 14186, 15435, 14293, 15656, 14868, 16257, 15332, 15054, 15507, 15805, 21693, 15857, 14328, 14527, 14780, 15373, 15638, 20622, 15847, 14404, 21232, 21515, 14943, 15027, 14784, 15753, 14222, 14208, 15804, 20521, 15613, 15202, 20508, 20532, 14606, 18195]"
7840,7840,"[14953, 14282, 14379, 15769, 14618, 14605, 14399, 16210, 16212, 20246, 16211, 14048, 14537, 15836, 15256, 15505, 15019, 14215, 18232, 14206, 14324, 14880, 16209, 15191, 14287, 17407, 15230, 17373, 15136, 14427, 14998, 14162, 14181, 14638, 14133, 14338, 16215, 15247, 14656, 14836, 14443, 16697, 14208, 14040, 16214, 14408, 14156, 14421, 15510, 14599, 14317, 15050, 16687, 15087, 15299, 16692, 15055, 20301, 14596, 14997, 14835, 15010, 17343, 15172, 21140, 15762, 14940, 14216, 21069, 15144, 14935, 16690, 14019, 14038, 14944, 15104, 16689, 15014, 20297, 14451, 15267, 16699, 21901, 14375, 14970, 14945, 15181, 15768, 14182, 14846, 15811, 15185, 15238, 14304, 16698, 15338, 14574, 20307, 15324, 14265]"
2206,2206,"[99075, 99221, 31481, 33225, 28327, 99399, 28321, 38134, 30433, 33230, 99515, 27340, 27847, 31539, 99313, 27695, 99489, 27712, 30588, 96246, 32072, 95761, 30484, 29111, 32183, 98917, 99676, 32872, 32716, 31325, 97912, 32573, 38353, 33269, 31788, 28414, 94759, 99390, 32430, 95730, 35796, 38196, 31659, 97733, 98915, 33027, 32520, 33249, 99874, 37521, 33025, 27403, 29685, 32247, 28448, 30404, 27530, 28447, 98678, 28337, 29994, 38352, 27402, 30467, 32019, 33287, 27790, 30368, 97669, 28357, 29607, 31502, 30174, 32982, 27798, 38841, 27773, 32544, 31813, 27202, 32463, 28845, 30872, 32292, 27820, 31737, 95101, 31356, 28570, 95355, 38434, 32464, 28257, 29780, 33066, 27329, 32967, 27201, 32565, 32268]"
3209,3209,"[32659, 29735, 29605, 38653, 39354, 98100, 37541, 35471, 36836, 38754, 98690, 38763, 27351, 39257, 35833, 31631, 36108, 39001, 98635, 27890, 31555, 38384, 98099, 39256, 94600, 38346, 29987, 33206, 98542, 98617, 39852, 38639, 96041, 39218, 39355, 39097, 38638, 70565, 119726, 69030, 38466, 27530, 37869, 98261, 91008, 32483, 38762, 37728, 98691, 33377, 95110, 33210, 35527, 28557, 99883, 128773, 32099, 27555, 39141, 95047, 36655, 29086, 95058, 27432, 27269, 84187, 27618, 116797, 28745, 36342, 31774, 96874, 31813, 30892, 28542, 27895, 95317, 39356, 31008, 39509, 30511, 84056, 99140, 27215, 27835, 27292, 99296, 38236, 94971, 32978, 29504, 27625, 98206, 91233, 28197, 35485, 98339, 99235, 30311, 33290]"
5716,5716,"[63021, 128809, 129256, 129352, 62620, 63066, 105357, 128671, 49476, 62702, 62350, 128407, 63024, 108688, 62598, 129246, 106877, 36276, 128824, 105358, 112002, 47467, 127972, 109316, 112983, 49477, 128555, 62995, 62364, 114916, 127630, 62612, 96246, 41650, 22037, 62657, 128172, 127623, 108153, 128711, 128182, 114917, 100249, 46297, 62519, 128286, 127822, 128535, 128665, 128807, 47563, 62826, 46604, 128173, 48488, 128299, 62697, 62359, 47562, 103708, 62426, 100230, 101220, 129108, 62413, 62365, 107950, 105396, 128293, 128808, 62530, 129257, 53374, 128292, 128166, 128968, 127990, 128825, 102754, 62949, 127975, 129083, 128350, 128672, 128019, 62389, 62827, 62363, 128704, 112951, 62654, 128640, 128482, 62695, 128392, 100061, 127654, 127991, 128310, 128380]"
5384,5384,"[97345, 96536, 36813, 97240, 95983, 96712, 37512, 36792, 36814, 95984, 36791, 39460, 35979, 36797, 37648, 96708, 36635, 99384, 36820, 36816, 96845, 36948, 95980, 95313, 96589, 97112, 35730, 96244, 96603, 95639, 95981, 37301, 96800, 96679, 36881, 37508, 96116, 36733, 37513, 97268, 99697, 96541, 37158, 96540, 29221, 36565, 37380, 37279, 96521, 98933, 95607, 96199, 95972, 97374, 33702, 36762, 35471, 35883, 37572, 37915, 96410, 96504, 94655, 37766, 36796, 97314, 96237, 30143, 95971, 96383, 39731, 96033, 96455, 99920, 35973, 94641, 95312, 37463, 65254, 95970, 96874, 36614, 96673, 36563, 36997, 37973, 95982, 97304, 95994, 96590, 36766, 37145, 37220, 96805, 96846, 99466, 104905, 38435, 98524, 84255]"
10070,10070,"[31551, 30728, 27530, 94966, 28013, 29021, 98121, 27882, 97826, 29976, 39089, 30133, 27720, 35458, 31145, 38885, 98609, 99354, 27557, 29170, 98314, 29017, 99799, 27179, 98315, 28933, 27833, 32229, 30619, 28723, 33107, 31739, 31049, 29389, 27796, 19510, 99355, 27761, 27811, 27270, 32452, 27786, 29001, 31948, 29098, 31973, 98523, 95046, 30692, 30479, 27159, 99117, 27241, 30406, 31085, 27630, 27714, 27588, 27210, 27766, 99726, 98343, 27792, 99891, 32330, 32342, 29850, 28831, 27434, 29073, 30618, 27790, 29153, 27641, 27636, 28584, 27643, 27694, 31022, 27795, 27676, 27214, 31849, 27573, 28333, 31793, 27257, 97668, 30933, 27328, 30918, 94859, 32992, 27163, 28900, 27234, 20530, 27756, 27662, 27327]"
3816,3816,"[98278, 98277, 29716, 35505, 35662, 38661, 38767, 35644, 29069, 30193, 31546, 38683, 28289, 99704, 29718, 29640, 29786, 31574, 31797, 28461, 38587, 29190, 32864, 29453, 33247, 31967, 31129, 31216, 38390, 32887, 28818, 35488, 27790, 38127, 33544, 32411, 98864, 39536, 35490, 39016, 28090, 30983, 31131, 28720, 29833, 38823, 31952, 29997, 29063, 32102, 28783, 35487, 31526, 28056, 27457, 33345, 30853, 31291, 29711, 28153, 31243, 29921, 39073, 35596, 35497, 29926, 33432, 35458, 32768, 30227, 30618, 32025, 32502, 33155, 99391, 33331, 27587, 35806, 62942, 29112, 35861, 29527, 30512, 29981, 29242, 32131, 38602, 30338, 29302, 30622, 27441, 32741, 29174, 27787, 30890, 30300, 32685, 31494, 29208, 29533]"
2594,2594,"[97287, 96915, 37467, 33355, 36939, 35635, 37406, 96083, 36633, 95209, 28196, 94589, 36486, 97259, 95889, 96839, 75270, 96576, 99788, 95888, 35938, 36619, 33123, 96955, 68325, 96153, 39788, 95885, 94914, 96584, 99697, 37679, 98659, 99358, 37586, 97418, 37956, 37279, 36664, 97365, 94619, 96820, 97352, 37532, 96420, 96199, 99963, 37959, 129281, 96287, 73471, 37117, 97331, 95318, 97307, 37203, 94671, 97236, 32161, 95697, 129285, 33708, 98049, 96435, 96674, 37160, 30334, 129343, 99174, 94892, 36774, 96367, 36692, 32471, 99915, 38052, 33050, 96265, 96750, 96095, 30295, 96217, 36839, 96946, 97276, 73398, 76772, 96352, 98261, 94767, 99575, 36658, 36775, 37155, 129345, 76660, 96363, 30659, 95809, 71589]"
2088,2088,"[8441, 1928, 8022, 3474, 2805, 9249, 4959, 58612, 8481, 4829, 375, 198, 1567, 6439, 3501, 13097, 56499, 25, 3233, 4550, 58590, 2889, 6611, 2915, 7579, 4184, 5086, 6320, 3761, 530, 56501, 5905, 4178, 1050, 56810, 4425, 3293, 3192, 7076, 4818, 1785, 4152, 12774, 34777, 68, 58587, 2329, 1066, 56502, 2394, 1079, 729, 6120, 8946, 58595, 2978, 57186, 7267, 5799, 332, 12822, 5720, 577, 3200, 7537, 2768, 11830, 1046, 5230, 2984, 11542, 57337, 5938, 8385, 282, 10535, 58591, 6408, 920, 5129, 431, 5335, 10333, 8647, 4323, 9387, 1722, 6703, 9309, 238, 6561, 1558, 13003, 4040, 3331, 236, 2861, 11030, 9211, 8491]"
8164,8164,"[107589, 107590, 50736, 101039, 111171, 50991, 112489, 111478, 111537, 101046, 46743, 42970, 40416, 50735, 107373, 50953, 48151, 101051, 111538, 43550, 56241, 41325, 40477, 101036, 124249, 112102, 40439, 51361, 47066, 43996, 45193, 48675, 113649, 40415, 39954, 39919, 113212, 102226, 52623, 55635, 41047, 43012, 41378, 51258, 47784, 41320, 49199, 104773, 55925, 45103, 41065, 43022, 101063, 40517, 106540, 40476, 114912, 41388, 43151, 55831, 40225, 39999, 114606, 45459, 127185, 46292, 111466, 113211, 55898, 50549, 41362, 50945, 45100, 53371, 126077, 104775, 112449, 112196, 53100, 40247, 45381, 62504, 40763, 52138, 40983, 42296, 41108, 62824, 53329, 53229, 43629, 45463, 45491, 62657, 40696, 45487, 52699, 40257, 114607, 52502]"
2001,2001,"[5651, 551, 4933, 6786, 827, 59, 1187, 12141, 2547, 5145, 3696, 1809, 848, 8842, 4960, 12350, 885, 7414, 6982, 13139, 2677, 464, 915, 1577, 11285, 5467, 5122, 3284, 2962, 6934, 9560, 1486, 2496, 61427, 1518, 11758, 6384, 9087, 1454, 590, 58302, 4519, 7892, 383, 10297, 1948, 11325, 3056, 1512, 1729, 6498, 9669, 3054, 6571, 10786, 3340, 12327, 121, 13113, 1882, 59512, 13796, 9210, 3921, 5635, 13968, 3301, 11321, 932, 12910, 9561, 8610, 6689, 81707, 4193, 2479, 2723, 7928, 889, 46980, 77470, 327, 3083, 13873, 2336, 3733, 3792, 6777, 3039, 1011, 7539, 34452, 4135, 1636, 1028, 12524, 2568, 349, 2973, 58178]"
70,70,"[98645, 35641, 35751, 94867, 35757, 33623, 96063, 37817, 38193, 96670, 95016, 96062, 37753, 33632, 35958, 36187, 96865, 33603, 83907, 83823, 35799, 36008, 36184, 36061, 97010, 35953, 37226, 83824, 37786, 83813, 95921, 35846, 98634, 37180, 38376, 36279, 28921, 28910, 32506, 33598, 27305, 98903, 33699, 36222, 95386, 29229, 30035, 35805, 99412, 38044, 39148, 39150, 30494, 94627, 35531, 38807, 35963, 27494, 36220, 36747, 29075, 99556, 31538, 37509, 35966, 36411, 36229, 36469, 39149, 37776, 35692, 83778, 100027, 28651, 95830, 28052, 30826, 29107, 28992, 36516, 35915, 37952, 30382, 36432, 36104, 38995, 83776, 83779, 35631, 38040, 38672, 38197, 83777, 32076, 28313, 28886, 94964, 99963, 99674, 36915]"
