idx,query_id,pred_rank
3570,3570,"[83752, 35886, 30324, 15124, 15185, 35672, 15147, 31626, 99965, 98718, 31302, 33386, 19199, 29166, 17108, 29702, 27743, 83749, 29413, 39221, 16056, 21851, 15050, 39096, 20153, 28547, 38254, 25610, 14840, 21013, 38896, 95221, 15055, 98489, 15098, 17414, 14139, 39228, 35675, 21002, 15103, 27637, 15200, 38345, 95219, 37706, 38875, 21005, 29547, 28504, 21300, 35641, 16315, 29875, 38003, 31059, 27933, 95218, 27645, 37180, 28439, 15285, 32450, 17270, 20985, 32613, 27441, 14581, 20601, 38071, 15127, 21003, 28149, 84288, 32001, 37707, 20997, 99966, 21012, 28396, 32586, 16063, 31348, 27576, 97425, 37703, 15898, 17627, 35488, 36432, 36447, 15244, 14220, 38390, 16054, 36187, 31023, 15409, 17318, 14420]"
9972,9972,"[74110, 75728, 65429, 74932, 70244, 75848, 75910, 74088, 75616, 68332, 69353, 76557, 73461, 66055, 75846, 72641, 35433, 75620, 67408, 74800, 74166, 75730, 33018, 67207, 35823, 75604, 33066, 32792, 76412, 73188, 75902, 33304, 33121, 69420, 33122, 70630, 27751, 66748, 67255, 32264, 76785, 33141, 74679, 67631, 74508, 33118, 73285, 71573, 33119, 30624, 75747, 74060, 74215, 63486, 67224, 69904, 75753, 65296, 66774, 73631, 73390, 75908, 74283, 69120, 65095, 69780, 65718, 74922, 76045, 71078, 68941, 69575, 75627, 75625, 65190, 63779, 72524, 63888, 75856, 66747, 64718, 75376, 74961, 64876, 75795, 67302, 72370, 64512, 75624, 67336, 65509, 75189, 67991, 70875, 63824, 75857, 64778, 67039, 71315, 76028]"
3784,3784,"[127832, 16037, 17513, 18572, 18033, 16561, 127799, 19430, 19461, 18844, 16708, 17836, 17988, 17822, 19440, 19736, 19473, 17325, 19922, 19013, 19435, 21608, 18907, 16562, 19015, 19272, 17385, 17426, 17615, 17620, 17621, 17616, 19471, 16564, 18383, 18747, 15852, 18774, 19586, 18906, 16563, 18431, 17405, 19259, 18569, 18429, 16332, 17500, 20041, 19020, 16999, 19848, 18346, 16367, 17996, 17854, 16467, 18545, 19170, 19012, 17684, 19925, 19255, 15950, 18132, 17296, 17820, 19154, 19105, 19463, 18715, 20090, 16809, 17433, 20040, 18388, 19431, 19973, 16997, 17815, 16481, 16735, 19256, 18453, 19806, 15960, 18832, 19312, 19070, 89937, 18914, 128919, 18830, 129206, 20101, 62824, 17512, 18894, 16725, 18483]"
10268,10268,"[33575, 30035, 33656, 29113, 28208, 84173, 98053, 97665, 95076, 38632, 1286, 35505, 337, 95781, 2821, 398, 30352, 31493, 27426, 119, 36187, 982, 30992, 503, 38631, 10624, 147, 38928, 161, 4579, 34259, 29228, 5884, 36544, 31917, 5253, 32617, 5721, 30213, 12397, 83764, 99462, 31578, 31001, 28269, 28158, 99213, 28552, 29452, 27871, 97684, 35641, 36483, 97779, 37634, 36035, 30777, 27933, 30675, 84167, 29446, 83885, 31395, 35436, 36432, 27440, 35764, 36010, 94791, 35565, 29614, 95085, 27346, 28651, 38735, 83762, 30988, 99460, 31393, 83776, 30813, 11665, 29074, 28578, 28384, 57363, 28792, 8092, 28547, 28314, 4315, 39374, 27319, 4818, 94794, 36583, 37641, 1983, 6239, 29250]"
8559,8559,"[105531, 46411, 44183, 25222, 112167, 103162, 100204, 104878, 42316, 42354, 103303, 105574, 50922, 44790, 42734, 61815, 51115, 111435, 105533, 40136, 51361, 110006, 40211, 41065, 103786, 50018, 103295, 41609, 100266, 111434, 110738, 61707, 53458, 103654, 105588, 41608, 52699, 103224, 40235, 102695, 106374, 107002, 106388, 78586, 42186, 106324, 61717, 42021, 100271, 43622, 51799, 42181, 43084, 108429, 22478, 103081, 51254, 22775, 38085, 40356, 41813, 44109, 56241, 41686, 107732, 47157, 103643, 103696, 112766, 49573, 32217, 84479, 40635, 41603, 40234, 42173, 41432, 22763, 85171, 40052, 22182, 24501, 49878, 24469, 42718, 22999, 45262, 22141, 24503, 25483, 111174, 23369, 22889, 23544, 101308, 24652, 22309, 40851, 110468, 84435]"
9586,9586,"[83827, 37777, 99856, 37628, 97463, 36095, 31501, 95169, 35961, 37810, 84060, 37843, 37785, 37540, 15084, 96974, 14012, 33594, 35811, 16193, 14501, 36334, 97038, 83828, 14646, 36450, 95277, 17628, 97137, 83920, 14584, 31790, 39824, 14775, 38050, 14493, 31939, 14680, 14754, 33702, 35537, 15422, 30552, 95465, 15902, 14578, 32104, 17060, 97087, 83921, 35994, 84283, 14060, 14052, 14876, 29691, 35812, 35565, 36249, 99836, 14028, 83762, 27361, 14201, 95168, 83843, 14686, 18183, 35764, 39126, 14281, 14585, 36544, 29182, 33658, 33676, 14707, 31144, 27784, 31493, 14288, 36705, 36048, 95643, 33440, 14591, 14320, 15912, 33598, 28566, 36241, 99822, 14436, 14819, 39531, 99549, 36968, 16419, 83887, 83976]"
4101,4101,"[96437, 128826, 96393, 37246, 97349, 129282, 95938, 36886, 129286, 128082, 36975, 63062, 63003, 128742, 37245, 127650, 36884, 129290, 128741, 37080, 98950, 129289, 129280, 37243, 98269, 129287, 127638, 28920, 128077, 38782, 96392, 129186, 62929, 129284, 95554, 127692, 37302, 128752, 36739, 99576, 128831, 36737, 128131, 37343, 96745, 37070, 96487, 37244, 127725, 96778, 37387, 37120, 129288, 35616, 94552, 129279, 129122, 95796, 62400, 129012, 129285, 62797, 37227, 62479, 37123, 83863, 129281, 128739, 128745, 35707, 129029, 36738, 128740, 62798, 37793, 36843, 62577, 37151, 36977, 39629, 37265, 128715, 127673, 129283, 128746, 39303, 37124, 95363, 35706, 129119, 37266, 98375, 36323, 37228, 128743, 127671, 96834, 36462, 96746, 38853]"
5970,5970,"[12715, 2027, 7103, 70001, 70060, 70217, 72345, 70058, 71822, 67866, 69708, 67927, 4905, 67890, 4259, 71169, 10121, 66262, 13005, 5433, 70075, 1905, 76679, 2700, 69219, 3753, 66747, 69352, 11130, 7277, 75072, 67302, 3104, 67923, 150, 64876, 10503, 69974, 7682, 70166, 64778, 10568, 70056, 57566, 63824, 8154, 69225, 9967, 10702, 71173, 64512, 67632, 6997, 9389, 63826, 4016, 70037, 12680, 69976, 3928, 65509, 2674, 67854, 64799, 13296, 75073, 9165, 5535, 67884, 63921, 12420, 67896, 11719, 63180, 70010, 7289, 3819, 67871, 63235, 71828, 57129, 5785, 63952, 76678, 3578, 356, 69953, 68618, 69915, 70701, 64253, 75163, 64485, 69222, 70000, 63466, 69934, 66760, 69933, 68774]"
5169,5169,"[36411, 62932, 63047, 63060, 36220, 62611, 128642, 36008, 39150, 63048, 97630, 94867, 38331, 39149, 128458, 98678, 38239, 96063, 62687, 62995, 99981, 32820, 38391, 38287, 31948, 62455, 128276, 62966, 33045, 127975, 99164, 128495, 29778, 63066, 38957, 36061, 94664, 128696, 127701, 27743, 83841, 128700, 37093, 94858, 35456, 32455, 127690, 62778, 94993, 62374, 62656, 63022, 95386, 28892, 33215, 39299, 33569, 94751, 35485, 36999, 37149, 38964, 129245, 128287, 62387, 63021, 97146, 29107, 98210, 32506, 32433, 35751, 63020, 99342, 62359, 30014, 36279, 33101, 29171, 62706, 62607, 35928, 83924, 29614, 36361, 62457, 128036, 83870, 129111, 94915, 38356, 29361, 98864, 38830, 39151, 38459, 62967, 32316, 94618, 83869]"
10181,10181,"[11541, 56931, 5114, 11478, 57524, 8773, 8398, 34200, 13267, 459, 5318, 7778, 35340, 58392, 3000, 2427, 1009, 12942, 213, 2201, 4253, 1099, 11228, 8380, 8552, 49155, 6705, 6701, 5985, 43508, 3998, 1925, 3038, 45554, 3801, 12094, 3352, 46794, 6952, 11323, 6017, 2143, 41152, 3483, 672, 663, 52044, 8983, 10095, 2410, 44021, 7354, 4378, 11232, 3833, 53479, 5343, 22019, 902, 3518, 111530, 3634, 8757, 41387, 3549, 107, 1645, 9158, 46044, 355, 4348, 13780, 112005, 2515, 41520, 693, 43506, 44253, 46320, 47066, 41007, 42976, 47012, 107666, 51272, 43792, 39954, 45484, 41464, 43874, 43864, 102695, 106245, 47016, 106242, 100148, 43878, 40415, 105419, 108471]"
10486,10486,"[30047, 39885, 32320, 27402, 81489, 10618, 58656, 35035, 11425, 12963, 35266, 221, 80608, 2308, 57557, 77999, 35421, 80034, 81484, 34797, 1692, 682, 6410, 57544, 4027, 35405, 9274, 79416, 77547, 781, 3200, 3508, 866, 60450, 57920, 1035, 988, 9476, 7946, 2550, 13541, 2350, 11918, 83747, 11134, 6453, 11803, 5061, 83478, 11934, 7291, 10571, 2152, 51, 2495, 22, 1097, 58372, 6501, 5266, 1618, 79360, 1107, 519, 1687, 35330, 38158, 8969, 7455, 12927, 77594, 6004, 3693, 1827, 10032, 79593, 139, 3064, 81122, 38575, 77425, 2861, 35652, 12831, 12525, 77974, 1489, 10944, 34251, 4485, 699, 7854, 695, 11262, 28780, 130, 15, 9270, 9034, 1606]"
3366,3366,"[18611, 19300, 20260, 14799, 19336, 16610, 14329, 15283, 15801, 19337, 14781, 29614, 84027, 83776, 33680, 15802, 15386, 30756, 15435, 37038, 29061, 35739, 14435, 19301, 15385, 14306, 20513, 15378, 16257, 15287, 14117, 14122, 21693, 16632, 19665, 17374, 35738, 15796, 37573, 14353, 30827, 14124, 27933, 15695, 29646, 31596, 21232, 33575, 19175, 14554, 16572, 35641, 21729, 32617, 35901, 15624, 96603, 31745, 17471, 37703, 36634, 83760, 14328, 36194, 15345, 33593, 36035, 14527, 32990, 36330, 15331, 33598, 14475, 14766, 14203, 16038, 21221, 21942, 37764, 36187, 20813, 83764, 33577, 28651, 16207, 15626, 16611, 14793, 29182, 16254, 33658, 15282, 15046, 33512, 17833, 14123, 29908, 33695, 18788, 30035]"
7840,7840,"[128693, 128437, 129165, 127981, 128010, 128125, 128129, 128659, 128119, 128110, 62589, 18232, 128102, 128629, 16210, 16211, 128626, 128101, 16212, 128099, 15505, 128566, 62672, 127999, 62697, 128393, 63076, 129303, 62657, 14605, 62420, 14282, 16209, 16215, 17373, 127856, 16692, 16214, 129172, 129310, 16213, 128115, 129043, 15836, 128852, 16811, 62542, 14836, 129215, 15769, 62575, 128188, 16697, 127886, 128006, 62931, 21901, 14317, 62837, 129108, 128179, 128041, 16216, 14618, 127731, 16694, 17368, 129107, 16783, 15762, 129023, 16699, 14835, 128939, 128223, 128528, 62195, 21888, 14846, 128205, 16690, 16689, 15609, 14255, 20301, 16687, 127695, 16807, 16693, 14215, 128531, 16803, 20297, 21149, 21069, 16698, 16700, 16691, 21228, 21226]"
2206,2206,"[99489, 31851, 38134, 28321, 38214, 27530, 39384, 99283, 38922, 98152, 27205, 31503, 28327, 27279, 33249, 99876, 31499, 99218, 30433, 29780, 30174, 99676, 38729, 22675, 32361, 30872, 38353, 99750, 31876, 30368, 25381, 95549, 98151, 30070, 30782, 24608, 22699, 23901, 29420, 28883, 22262, 32968, 27158, 27790, 23053, 25644, 31539, 99874, 29449, 23544, 23158, 30000, 23469, 26180, 94805, 23736, 22588, 26336, 29895, 26674, 22304, 98917, 30232, 31356, 22272, 38230, 22953, 85214, 25638, 31813, 38219, 23456, 27374, 99221, 22488, 29107, 30606, 22788, 31108, 28563, 30566, 27399, 31074, 25526, 30800, 23296, 35438, 33727, 85334, 31659, 22966, 29734, 36560, 27403, 29981, 22682, 22258, 32565, 22277, 22877]"
3209,3209,"[4959, 98100, 2096, 38754, 2915, 31631, 98690, 5938, 38763, 6173, 29735, 1066, 1626, 98099, 5535, 39354, 10346, 39001, 375, 32659, 4804, 39256, 22091, 98635, 29987, 38346, 4659, 189, 27890, 417, 27351, 1552, 38639, 2043, 39257, 39852, 1706, 39097, 25, 30892, 2448, 91008, 98542, 964, 38384, 119726, 38466, 11341, 30311, 505, 96041, 27835, 27432, 2132, 38762, 2228, 39218, 367, 69030, 140, 38638, 38653, 70565, 1958, 29504, 98261, 890, 35471, 8805, 1034, 37869, 27618, 33385, 2889, 63, 2064, 29086, 27895, 4046, 7161, 95058, 27721, 4184, 98691, 7109, 4497, 33072, 4323, 4805, 39509, 98617, 38435, 10265, 11857, 84056, 3192, 2332, 7024, 99883, 2797]"
5716,5716,"[129352, 63024, 129246, 62620, 63021, 129256, 63066, 127630, 62756, 128671, 62364, 62359, 62365, 105357, 105358, 62706, 62611, 62426, 128555, 62612, 42383, 52699, 128968, 43499, 53372, 128974, 128392, 62949, 100249, 40974, 43624, 46384, 43173, 53213, 103706, 106084, 40588, 100230, 47457, 105396, 49476, 41480, 40976, 62995, 128310, 127991, 40245, 43543, 109207, 49382, 62654, 43501, 45406, 51315, 48944, 128451, 43285, 111174, 100325, 46647, 40433, 107950, 46937, 106280, 52935, 108688, 127990, 63042, 48207, 50957, 50737, 113546, 40696, 44948, 48488, 46646, 40603, 44094, 84598, 52981, 127705, 51129, 43133, 106344, 47118, 41067, 109208, 48465, 42412, 52648, 128173, 49008, 127975, 22294, 52875, 128279, 106193, 51922, 52337, 46064]"
5384,5384,"[36813, 39460, 37648, 36635, 96708, 36814, 36816, 36797, 96536, 97240, 97345, 36791, 95313, 95983, 10702, 36948, 6385, 95639, 36733, 11967, 36762, 36881, 7162, 95980, 1709, 37512, 12548, 9005, 96589, 96679, 37301, 1505, 35730, 35883, 4137, 96541, 95984, 1567, 96540, 4550, 96244, 96845, 2318, 96116, 95981, 33990, 97112, 99384, 13081, 37513, 36792, 95972, 13346, 96603, 2978, 37279, 7076, 96800, 786, 36820, 96521, 36796, 6252, 2036, 37508, 95607, 3631, 95970, 36565, 13535, 37380, 2271, 96712, 5517, 125, 39731, 2329, 96410, 96237, 13615, 2057, 99697, 99931, 3434, 98933, 95312, 2993, 95971, 12680, 37572, 492, 96874, 33551, 189, 8764, 37463, 96455, 5015, 97268, 27526]"
10070,10070,"[29001, 27557, 27833, 27179, 27636, 27159, 27163, 29850, 29021, 27434, 27270, 27241, 27811, 27714, 27790, 27766, 27214, 27588, 27786, 27573, 27676, 27643, 27694, 31739, 27419, 32330, 27732, 27750, 27453, 27234, 27787, 27459, 29420, 27641, 43537, 28815, 27507, 27795, 27319, 27792, 32653, 32444, 27413, 27257, 27512, 27640, 27587, 27756, 27638, 27642, 30167, 27278, 38230, 27334, 28972, 28831, 28333, 30727, 30336, 27511, 29073, 29976, 27753, 27394, 27218, 27205, 27315, 29981, 27429, 27187, 27776, 28013, 28882, 27806, 29153, 35458, 28438, 29300, 29170, 30479, 27426, 38484, 99117, 27327, 27746, 29992, 36671, 99355, 33001, 27350, 30650, 30133, 27328, 32073, 35826, 27721, 30059, 28679, 27158, 27169]"
3816,3816,"[45100, 29716, 28289, 30193, 53363, 28809, 31483, 31606, 29788, 31546, 37601, 35497, 31797, 105865, 49216, 98278, 32025, 42139, 38767, 52736, 108889, 98277, 28580, 31221, 28711, 30227, 28588, 27628, 31823, 102695, 30523, 30277, 30864, 29069, 28035, 35490, 28056, 28930, 46693, 28818, 40984, 30822, 31574, 32411, 109684, 94691, 35641, 28783, 43219, 38768, 84223, 48271, 28153, 48733, 39922, 32887, 40502, 40080, 114537, 28846, 32379, 108663, 38803, 31387, 35512, 49153, 28057, 29533, 111174, 39929, 28005, 29453, 43746, 46035, 44435, 52699, 27816, 32151, 35445, 35505, 41010, 46028, 102801, 46689, 110841, 40486, 29656, 35458, 43742, 43127, 28987, 44520, 35692, 50974, 29833, 44056, 35488, 30587, 31618, 112039]"
2594,2594,"[97287, 96915, 96083, 33355, 95209, 37467, 36633, 36939, 37406, 35635, 37956, 33708, 94619, 37586, 36619, 97259, 94589, 96576, 36486, 37679, 36664, 95889, 95888, 97365, 33123, 68325, 95885, 96839, 96287, 99788, 94892, 98659, 96584, 96955, 36630, 96153, 36775, 37279, 94671, 96420, 39788, 94914, 75270, 36774, 37532, 177, 129281, 37959, 30334, 769, 96820, 39637, 36839, 4360, 32161, 38052, 1600, 30659, 99697, 489, 96435, 97352, 37160, 554, 36658, 36789, 1494, 37117, 97276, 32471, 7948, 97331, 98049, 35943, 822, 37203, 37189, 1559, 94992, 129285, 96367, 13993, 96217, 6901, 99358, 33690, 37366, 37054, 7937, 99174, 94767, 2993, 96674, 36611, 7618, 96199, 96858, 11103, 96265, 95697]"
2088,2088,"[31502, 9249, 27700, 31033, 29646, 1897, 28176, 58612, 32621, 2805, 28015, 33348, 3293, 30711, 7076, 33434, 37014, 58590, 1928, 33003, 36999, 58617, 33437, 83869, 8022, 58607, 35884, 58587, 5905, 4829, 57337, 35685, 36279, 5938, 56499, 2394, 6931, 11542, 7537, 198, 57186, 7579, 5977, 32506, 3331, 58611, 58608, 6047, 8682, 6320, 1214, 83906, 6439, 1079, 58614, 58600, 36544, 35958, 6611, 83823, 83824, 1722, 27248, 36634, 31144, 56890, 57596, 8410, 29955, 37180, 3233, 56501, 4550, 5799, 5335, 4548, 28651, 36214, 37765, 1048, 35641, 4141, 83870, 8441, 33593, 77329, 58586, 34777, 58599, 28780, 29614, 4105, 84131, 11408, 10660, 282, 10356, 920, 36187, 58595]"
8164,8164,"[62819, 128786, 128785, 128791, 127780, 128790, 62812, 128788, 128787, 127957, 62865, 128784, 62615, 128720, 128792, 62522, 128789, 107589, 112489, 111171, 111537, 111466, 111478, 107590, 50736, 111538, 112449, 113212, 112102, 101051, 101039, 128547, 114606, 101036, 50735, 48151, 114912, 50991, 42970, 128546, 128868, 102226, 111467, 50953, 113211, 128880, 112450, 128538, 101063, 113649, 107376, 43012, 115016, 114607, 107354, 128725, 53371, 129263, 107373, 101046, 128275, 127779, 50945, 128118, 109507, 128199, 106583, 102229, 128723, 52109, 114139, 102637, 110233, 62867, 106047, 109181, 128722, 49199, 107355, 52623, 110206, 110236, 128247, 108839, 115027, 110829, 106540, 114303, 43022, 129069, 111916, 51385, 105415, 110205, 128892, 110830, 43019, 128842, 63076, 43550]"
2001,2001,"[129034, 128867, 128781, 128782, 128979, 128799, 128779, 129019, 62809, 129365, 128980, 127908, 62992, 128138, 127886, 129033, 128381, 128937, 128489, 129194, 128163, 128493, 128931, 129193, 127899, 128315, 128443, 128936, 128934, 128929, 127792, 81168, 128491, 128341, 128854, 129353, 127653, 128885, 128360, 78962, 128771, 127652, 128530, 78640, 128926, 62996, 8842, 62866, 80762, 62347, 128224, 12141, 78701, 128859, 80772, 129049, 61427, 127827, 81376, 551, 128798, 128894, 128870, 128720, 5651, 128884, 81707, 9087, 128442, 128950, 128792, 79724, 128871, 81256, 128490, 7414, 128932, 128529, 78443, 128863, 129057, 80469, 128933, 78486, 129167, 129042, 80764, 127677, 5145, 77470, 81472, 128023, 127930, 128760, 127923, 80328, 80439, 128622, 128176, 127854]"
70,70,"[127676, 128010, 128483, 128351, 127626, 62807, 127781, 98645, 96670, 62925, 129257, 38193, 128418, 37817, 95016, 62652, 127886, 62931, 96865, 62651, 128840, 62656, 128438, 98634, 62575, 128402, 128781, 127691, 96062, 37226, 96063, 95474, 63076, 62697, 62589, 128297, 31538, 129365, 94627, 94618, 127807, 129136, 62702, 62838, 98606, 127690, 62609, 62717, 98903, 128830, 39150, 128799, 129140, 128990, 128315, 128709, 129103, 62621, 127695, 129023, 127731, 129310, 62564, 128292, 62657, 128184, 128294, 95386, 128298, 36516, 128300, 129139, 128342, 36008, 127719, 36747, 99412, 36222, 128350, 36915, 28910, 38376, 129259, 128558, 97630, 39149, 62703, 62926, 128023, 128867, 35751, 127808, 128393, 38807, 128291, 129141, 127688, 62404, 127733, 39148]"
