idx,query_id,pred_rank
3570,3570,"[15124, 83752, 14178, 35886, 30324, 15098, 15185, 15127, 14241, 15147, 31302, 14952, 31626, 14841, 14139, 15100, 16056, 17108, 19199, 83749, 99965, 15110, 35672, 29702, 16054, 29413, 39096, 20153, 14999, 14840, 29166, 14156, 39221, 20300, 14140, 38875, 21013, 98718, 16071, 38896, 17337, 14581, 39228, 15001, 15050, 33386, 95221, 17234, 38254, 17243, 16434, 15165, 21851, 28504, 35675, 27743, 35641, 14171, 14220, 98489, 25610, 14380, 17414, 27933, 17174, 28547, 16315, 14173, 21300, 15103, 14977, 21005, 14580, 20985, 14940, 20997, 37180, 14148, 21002, 32613, 35488, 15055, 14182, 36187, 38345, 21012, 37703, 16063, 32878, 14830, 21003, 15200, 27637, 36432, 14177, 14538, 31348, 14159, 27645, 31515]"
9972,9972,"[66747, 67302, 63824, 65509, 64876, 64778, 63826, 64512, 63180, 63921, 64799, 63680, 66760, 63952, 63235, 129373, 64338, 64485, 63149, 63273, 68618, 64800, 64253, 63173, 63466, 63585, 64902, 63407, 65557, 64545, 64520, 68030, 64313, 64065, 63584, 63116, 64551, 64269, 64427, 63426, 63370, 64165, 66841, 64470, 66823, 63376, 64416, 64813, 64787, 69864, 63372, 66826, 64553, 63164, 129374, 64680, 64487, 64477, 68729, 63481, 67143, 63713, 63745, 64460, 63464, 64316, 65415, 64814, 63603, 69443, 63744, 63684, 65990, 63431, 64675, 65138, 63602, 63501, 71196, 63608, 66050, 63112, 64337, 64352, 64267, 64521, 64334, 63674, 64315, 64552, 63377, 63181, 64801, 63136, 63425, 63123, 64523, 64621, 63484, 68316]"
3784,3784,"[16037, 16561, 19898, 19901, 19899, 19900, 18572, 15852, 14359, 18033, 17988, 17513, 21608, 19430, 19461, 18844, 19259, 17822, 16708, 17836, 18906, 19736, 19435, 19440, 19473, 19922, 14012, 17325, 19013, 18907, 20040, 17426, 18132, 17621, 19015, 19894, 18715, 17385, 18569, 17514, 89937, 16562, 18747, 16564, 17116, 17820, 19312, 16367, 15950, 15242, 19757, 18634, 18383, 19258, 17620, 16467, 14586, 19272, 19260, 18545, 19256, 17500, 18919, 17616, 19020, 17614, 18405, 17615, 16583, 17996, 18431, 18774, 129218, 18924, 16999, 19654, 16332, 20090, 18701, 16257, 19925, 18346, 14120, 17405, 16330, 16030, 18870, 17854, 15755, 18126, 19586, 14013, 19184, 18429, 17579, 18108, 19848, 19892, 19255, 18788]"
10268,10268,"[33656, 30035, 33575, 97665, 35641, 29614, 30352, 38632, 83776, 95781, 36035, 84173, 98053, 27933, 28269, 95076, 31001, 29113, 99460, 35764, 83762, 99462, 35583, 35565, 30213, 38682, 97779, 30992, 99204, 38631, 35505, 31493, 29228, 36187, 99213, 84093, 28313, 27219, 28407, 27871, 29250, 33453, 31578, 29452, 99219, 28552, 27361, 36693, 28208, 32331, 27426, 31917, 30675, 37641, 97684, 28042, 83764, 38545, 95085, 28238, 37634, 32967, 33677, 83790, 27581, 36544, 29387, 37171, 97587, 29446, 33577, 94845, 35961, 29307, 27511, 83848, 83806, 30777, 35504, 97982, 36010, 31648, 83804, 83831, 39531, 83767, 84131, 38735, 37128, 32617, 36048, 97603, 27626, 28792, 84167, 83937, 29782, 27202, 35436, 29074]"
8559,8559,"[128315, 103303, 103295, 50922, 100204, 105588, 111435, 107002, 111434, 108429, 46411, 112167, 103643, 44790, 104878, 105531, 103162, 103786, 110738, 106374, 101309, 110468, 110006, 44183, 53458, 105533, 101308, 103001, 100266, 100271, 51799, 111875, 47785, 103653, 51254, 102999, 101443, 40211, 112766, 46042, 41609, 106324, 114525, 62734, 106388, 42186, 103301, 107732, 127970, 44109, 42021, 129071, 104766, 128114, 107335, 42181, 108425, 40234, 127693, 128058, 48635, 107624, 48634, 40147, 41981, 101640, 41813, 41432, 41608, 127968, 47157, 128503, 102940, 45590, 42173, 103081, 114997, 40235, 109019, 127692, 40356, 62583, 45831, 41686, 41980, 105156, 100411, 100148, 40851, 128558, 129014, 107742, 100276, 43198, 42202, 48286, 40635, 48633, 49655, 46412]"
9586,9586,"[35961, 83921, 83827, 35811, 36095, 99856, 37810, 37785, 95277, 97463, 97087, 33702, 37540, 84283, 99031, 31790, 37777, 83828, 95169, 97049, 35565, 83959, 96974, 83920, 37628, 31501, 83762, 35764, 35812, 39694, 97137, 37843, 36848, 97086, 36048, 38050, 97038, 28158, 30276, 84060, 95278, 39531, 35765, 36334, 33594, 37784, 97233, 33605, 33658, 36450, 97921, 96015, 36544, 95465, 31711, 31493, 37595, 37764, 35537, 83976, 35994, 96894, 36968, 29182, 36249, 98510, 35858, 31939, 96888, 35538, 83877, 27327, 95168, 39824, 32104, 33440, 29113, 84141, 97546, 36705, 37749, 29792, 95643, 95351, 99822, 27990, 27361, 96018, 29957, 39501, 30552, 96967, 97004, 36893, 36241, 94844, 28962, 83770, 33676, 29850]"
4101,4101,"[37246, 96393, 97349, 96437, 36886, 36975, 95938, 36884, 36737, 37151, 37387, 37243, 28920, 37070, 98269, 37343, 96392, 37245, 36739, 37080, 96778, 37244, 83863, 98950, 35707, 37120, 95554, 95796, 37265, 38782, 37302, 35616, 94552, 96487, 37227, 96849, 37124, 36626, 96834, 36843, 99576, 37228, 37360, 96372, 96777, 96587, 36738, 96745, 96746, 37793, 95363, 37179, 96787, 96123, 38853, 37398, 96851, 36323, 37123, 96615, 36462, 36790, 36494, 36804, 37076, 96491, 94773, 37222, 36527, 35706, 37081, 39629, 36977, 36461, 96588, 96597, 36932, 96816, 96341, 37534, 37370, 96817, 96847, 37266, 39303, 35948, 94772, 96560, 33007, 37075, 96369, 36931, 95208, 36689, 39630, 96441, 36736, 94915, 96702, 96404]"
5970,5970,"[66747, 67302, 64778, 63824, 64876, 65509, 63826, 64799, 63921, 64512, 63952, 63180, 63235, 68618, 64485, 64253, 68030, 63466, 64800, 64313, 64477, 65557, 65138, 64269, 63680, 64902, 66760, 63273, 63116, 64813, 64470, 63745, 63426, 63585, 63407, 129373, 65990, 64338, 64520, 66050, 63431, 64317, 63830, 69864, 64675, 64065, 64316, 64680, 129374, 63149, 63370, 27350, 63704, 64523, 64337, 63464, 63684, 64787, 64315, 64460, 64766, 68729, 64863, 63425, 64626, 64267, 64427, 64332, 65076, 63609, 64416, 64395, 63602, 63772, 63112, 64621, 64352, 63148, 63117, 64314, 63164, 64339, 63359, 64331, 63377, 69442, 64552, 64894, 63372, 64553, 64798, 63604, 63481, 63423, 64546, 64323, 63136, 63501, 63430, 63603]"
5169,5169,"[36220, 63047, 63060, 62932, 63048, 128642, 36008, 36411, 62995, 62611, 39150, 62455, 62966, 97630, 39149, 37743, 62656, 31948, 96063, 94867, 99981, 128458, 38331, 29614, 62778, 63066, 62687, 128696, 128495, 127975, 98678, 63022, 128700, 127690, 36999, 38391, 32621, 28313, 62607, 27933, 37805, 38242, 36061, 38964, 62967, 62803, 35485, 128005, 28249, 33480, 128004, 38459, 95386, 38287, 30725, 83870, 95059, 39261, 29646, 36312, 36386, 83869, 37718, 36621, 29107, 127624, 62765, 37115, 39151, 129111, 63020, 29778, 128276, 35456, 35928, 38922, 62529, 127701, 128831, 36634, 62654, 94618, 62349, 39148, 127859, 128287, 128260, 36812, 128036, 35751, 62374, 94657, 129189, 62545, 36040, 62474, 129148, 35757, 29896, 128661]"
10181,10181,"[49155, 41152, 43508, 45554, 46794, 46044, 47016, 52044, 53479, 44021, 43506, 107666, 42370, 51325, 44014, 43640, 52583, 41387, 56241, 105108, 41520, 112005, 102203, 108471, 56436, 50124, 44009, 105105, 51877, 47066, 40439, 108480, 42961, 102884, 43792, 56174, 49238, 41325, 43507, 125013, 51361, 124245, 55635, 40415, 39954, 41047, 41464, 41065, 45987, 46043, 48675, 48865, 102695, 45934, 46611, 56173, 39999, 52699, 43151, 42419, 105106, 102609, 49430, 106245, 105109, 44991, 100821, 40612, 48849, 44253, 43874, 51425, 46951, 111530, 50960, 105111, 47012, 105107, 51272, 55831, 49911, 45202, 43540, 40052, 62702, 104481, 41480, 47784, 45103, 56207, 106242, 43552, 41051, 41535, 44019, 49008, 42296, 53001, 40467, 109859]"
10486,10486,"[682, 10618, 58656, 2308, 11425, 12963, 1918, 221, 7296, 3798, 57557, 1885, 1692, 3096, 774, 6410, 2263, 421, 81489, 80034, 3359, 6463, 35035, 3920, 2257, 35266, 81484, 3376, 3508, 11143, 866, 7754, 80608, 826, 3991, 781, 35421, 9274, 4459, 3579, 1035, 57544, 57656, 11939, 4027, 3200, 4809, 6641, 4378, 77999, 7291, 988, 7625, 2309, 2350, 35405, 13089, 862, 34797, 679, 861, 2550, 9270, 7946, 12994, 8659, 2734, 4485, 12525, 882, 5123, 6453, 57920, 57364, 12927, 11461, 711, 1618, 1790, 79416, 5639, 11803, 9596, 9476, 9766, 5892, 11641, 77425, 6501, 11552, 5061, 3514, 1687, 2495, 3276, 544, 60569, 6213, 2152, 377]"
3366,3366,"[18611, 15435, 19300, 15801, 14793, 14781, 15386, 14275, 15385, 14799, 15802, 15378, 19665, 14306, 14117, 15287, 14329, 19337, 15796, 14194, 14122, 15429, 15283, 21232, 14124, 15624, 19336, 15046, 15695, 14792, 16610, 17374, 14435, 20260, 20513, 15092, 15626, 15345, 14231, 15331, 21693, 14604, 14353, 14608, 21729, 15107, 15282, 21221, 14123, 15683, 19175, 19301, 16572, 14187, 15373, 17030, 14203, 16257, 14554, 14293, 16588, 20813, 14155, 14766, 14849, 14413, 14475, 20630, 15656, 14186, 14125, 14868, 15507, 14222, 15129, 15054, 14328, 15805, 15857, 15651, 14527, 20517, 15638, 20622, 21942, 14780, 14404, 14943, 14121, 14259, 15027, 14784, 14208, 20508, 15804, 15613, 18195, 15332, 14606, 16632]"
7840,7840,"[14953, 15769, 14605, 14618, 14282, 14379, 14399, 16210, 20246, 16212, 14048, 16211, 15256, 15505, 18232, 15019, 17373, 14206, 14324, 14880, 15836, 15191, 14287, 15230, 17407, 15136, 16697, 14427, 14537, 14998, 14162, 14215, 14181, 16209, 14638, 14133, 14338, 15247, 14656, 14443, 14836, 16215, 14208, 14421, 14040, 14408, 16214, 14156, 15510, 14599, 21069, 15050, 16687, 15087, 15299, 15055, 16692, 14596, 17343, 14997, 20297, 15010, 16699, 15172, 14835, 20301, 14940, 14216, 15144, 14935, 14317, 14019, 14846, 14038, 15104, 16689, 15014, 14451, 15267, 15762, 14375, 16694, 14970, 15181, 15768, 14945, 14182, 15811, 15237, 15238, 21140, 15185, 14304, 15338, 14574, 14944, 16690, 14265, 15324, 14308]"
2206,2206,"[99221, 31481, 33225, 99750, 38134, 29780, 28321, 38214, 99283, 99489, 31851, 99202, 31499, 97733, 38230, 99515, 27695, 27712, 39384, 32361, 99874, 96246, 32183, 30433, 98152, 98917, 99676, 31539, 99399, 32716, 98151, 32573, 33269, 38353, 32565, 99075, 31876, 28414, 30782, 29738, 98326, 32430, 95730, 35796, 31659, 98915, 33027, 32520, 33249, 98327, 27847, 33025, 29685, 28448, 98678, 99485, 27530, 29994, 30467, 27402, 33287, 32019, 94759, 27790, 38841, 30368, 38434, 38729, 28357, 95761, 29607, 30070, 99344, 31502, 30174, 32982, 32405, 27773, 28337, 32544, 31813, 32463, 27403, 28845, 33230, 30872, 27820, 31737, 95101, 31356, 95355, 32464, 99218, 27340, 28257, 33066, 38304, 27329, 32967, 32450]"
3209,3209,"[32659, 29735, 29605, 39354, 38653, 98100, 37541, 98690, 38754, 98635, 38763, 35471, 36836, 27351, 39001, 38384, 98099, 35833, 31631, 39256, 31555, 38346, 33206, 38639, 39257, 94600, 98617, 39852, 27890, 98542, 39097, 36108, 96041, 29987, 38466, 70565, 39355, 119726, 39218, 69030, 38638, 27530, 91008, 32483, 38762, 37728, 98691, 37869, 33377, 95047, 95110, 128773, 98261, 33210, 35527, 28557, 27555, 39509, 32099, 99883, 27432, 27269, 84187, 27618, 38236, 29086, 116797, 95058, 39141, 28745, 96874, 36342, 36655, 31813, 30892, 33385, 27895, 95317, 28542, 84056, 31008, 30511, 27835, 38435, 27215, 27292, 94971, 99296, 91233, 29504, 39356, 32978, 35485, 99235, 27625, 30311, 28197, 98339, 33072, 98398]"
5716,5716,"[63021, 129352, 129256, 127630, 62620, 63066, 128671, 128809, 105357, 62702, 62350, 128407, 62598, 128555, 63024, 62612, 49476, 129246, 128824, 128286, 62995, 105358, 127972, 62359, 47467, 128968, 62530, 128172, 106877, 62426, 49477, 62657, 127623, 112983, 62413, 128711, 108688, 62364, 127654, 128182, 127975, 128173, 128293, 127822, 128535, 128284, 128665, 62949, 112002, 128392, 41650, 128299, 62697, 62656, 109316, 127978, 62654, 62366, 128002, 22037, 108153, 129108, 62970, 62611, 46297, 62695, 107950, 36276, 62365, 48488, 129257, 128166, 128292, 62706, 62826, 62539, 62756, 101220, 129083, 128807, 114916, 47563, 127990, 128672, 47562, 128019, 62757, 128350, 62474, 46604, 128704, 128717, 127991, 127703, 62519, 100249, 128640, 62373, 128482, 62389]"
5384,5384,"[36813, 97345, 96536, 97240, 37512, 95983, 36792, 95984, 96712, 36791, 36814, 39460, 35979, 37648, 36797, 96708, 36635, 36816, 95313, 95639, 36733, 97112, 35730, 95980, 96244, 96603, 37301, 96589, 36948, 36762, 96679, 96541, 36881, 37508, 96800, 96845, 35883, 95972, 37513, 99697, 29221, 36565, 99384, 95981, 96116, 37158, 37279, 96521, 98933, 36820, 96199, 95607, 97374, 33702, 96540, 97268, 35471, 36796, 37572, 96504, 94655, 37766, 95970, 97314, 30143, 96410, 95312, 37380, 96383, 96033, 95971, 35973, 94641, 37463, 37915, 65254, 96237, 36563, 99931, 36997, 39731, 37973, 97304, 95994, 96874, 36766, 37145, 95910, 96455, 37220, 99920, 96590, 99466, 104905, 36614, 38435, 84255, 33473, 37349, 38388]"
10070,10070,"[29021, 28013, 99117, 27882, 29976, 38885, 30479, 31145, 27833, 35826, 30918, 33001, 99355, 99302, 30133, 28705, 27557, 99303, 98343, 29073, 29017, 27179, 35458, 30619, 31551, 97826, 31049, 30728, 31739, 29389, 27796, 19510, 29170, 29153, 27761, 32452, 27811, 27270, 27786, 29069, 31948, 31973, 29001, 38484, 30912, 31683, 32229, 27159, 27241, 98609, 27630, 31849, 27530, 27714, 27588, 30336, 27766, 31575, 28584, 99086, 33470, 32499, 97729, 31088, 27792, 32330, 84142, 28933, 27913, 39089, 28831, 99799, 29850, 27434, 28447, 27790, 33503, 27636, 27641, 27643, 27694, 27676, 27795, 27214, 29333, 27573, 28333, 27257, 31022, 27328, 98347, 27162, 20530, 27163, 38839, 27234, 27756, 29276, 29388, 16744]"
3816,3816,"[98278, 98277, 29716, 35505, 35662, 38661, 38767, 35644, 29069, 99704, 35497, 31546, 38683, 30193, 28289, 38587, 31797, 31574, 31967, 35490, 29718, 32864, 33247, 29640, 28818, 31216, 38390, 33544, 28580, 35488, 32887, 29921, 27790, 38127, 98864, 28720, 39536, 29786, 39016, 28461, 29453, 32151, 31494, 29190, 30983, 32025, 32411, 29833, 38823, 31129, 29063, 99169, 35487, 31526, 27457, 30854, 31131, 33345, 28056, 30853, 31952, 27598, 35596, 33432, 35458, 30227, 31291, 33155, 33331, 28546, 32502, 35806, 29711, 30416, 32102, 29242, 62942, 29112, 35861, 29981, 29997, 30822, 38602, 29660, 29588, 97793, 29302, 31809, 27628, 38365, 31839, 27441, 27787, 30622, 30300, 29208, 35445, 32731, 33463, 27804]"
2594,2594,"[97287, 96915, 33355, 35635, 36939, 37406, 37467, 96083, 95209, 36633, 28196, 95889, 36486, 96839, 96153, 75270, 36619, 96576, 35938, 97259, 94589, 96955, 68325, 94619, 39788, 95888, 37956, 36664, 99697, 37279, 37679, 99788, 98659, 99358, 95885, 97418, 96584, 37586, 97365, 37532, 97352, 96820, 96199, 99963, 96420, 129281, 94914, 96287, 94671, 73471, 99174, 33123, 95318, 97301, 97307, 37203, 97236, 129285, 95697, 37959, 32161, 37160, 36630, 98049, 33708, 96674, 96435, 94892, 129343, 96367, 37189, 99915, 97331, 96750, 96095, 97402, 36839, 96946, 97276, 73398, 76772, 36775, 98261, 33690, 94767, 99575, 96352, 35943, 36658, 95809, 37155, 39637, 76660, 129345, 30295, 36611, 96363, 71589, 37002, 38052]"
2088,2088,"[1928, 8441, 3474, 8022, 2805, 56499, 7076, 4959, 3293, 8481, 4829, 375, 9249, 1567, 3501, 13097, 58612, 58590, 25, 3233, 2889, 198, 4550, 2915, 6439, 4184, 1079, 5086, 3761, 5905, 530, 56501, 4178, 57337, 1050, 4425, 7537, 3192, 2394, 4818, 58587, 12774, 4152, 68, 57186, 2329, 1785, 58617, 5799, 1066, 11030, 34777, 6120, 3200, 5938, 8946, 729, 2978, 7267, 6320, 11542, 332, 7579, 5720, 282, 577, 10660, 2768, 1046, 58595, 5335, 5230, 2984, 58608, 8385, 9309, 10535, 58607, 6408, 56890, 58600, 5129, 3331, 431, 6611, 8647, 4323, 9387, 8491, 6703, 6561, 11830, 238, 1558, 920, 236, 2861, 12822, 9211, 2225]"
8164,8164,"[107589, 107590, 50736, 111171, 112489, 111478, 101039, 42970, 46743, 40416, 50991, 50735, 101046, 111537, 50953, 107373, 111538, 48151, 43550, 101051, 40477, 56241, 41325, 124249, 52623, 40439, 101036, 51361, 47066, 43022, 112102, 102226, 43012, 43996, 41378, 48675, 40415, 113649, 45193, 39954, 39919, 113212, 106540, 41047, 55635, 51258, 47784, 40476, 111466, 104773, 41320, 50549, 55925, 45103, 41065, 40517, 114912, 55831, 43151, 50945, 39999, 101063, 40225, 46292, 45459, 127185, 55898, 45100, 126077, 104775, 52138, 53329, 53371, 40247, 45381, 112196, 62504, 40983, 53229, 45491, 62824, 40763, 42296, 45463, 49199, 43629, 41362, 62657, 40257, 41108, 52502, 45487, 40696, 52699, 112449, 113249, 40549, 127779, 49008, 102695]"
2001,2001,"[5651, 551, 59, 4933, 827, 6786, 5145, 2547, 8842, 3696, 12141, 1809, 848, 1948, 4960, 7414, 12350, 885, 6982, 464, 915, 1187, 1577, 61427, 11285, 3054, 5122, 3284, 2568, 327, 6934, 1486, 10297, 2496, 3301, 1518, 2479, 1490, 6384, 9087, 2962, 1454, 590, 13139, 4519, 7892, 383, 10786, 11325, 1512, 3056, 1729, 9669, 59512, 12327, 6571, 3340, 58302, 2677, 13968, 121, 1882, 3921, 9561, 81168, 6498, 9210, 5635, 11758, 11321, 932, 46980, 1011, 8610, 6689, 3151, 13873, 4193, 5467, 2723, 6777, 889, 5290, 34452, 3083, 1636, 2336, 81399, 3792, 12910, 3039, 4135, 58178, 5054, 7539, 77470, 349, 1028, 7606, 78701]"
70,70,"[35751, 98645, 94867, 35641, 96063, 35757, 33623, 38376, 36008, 37817, 38193, 37753, 95016, 28910, 96670, 98634, 39148, 33632, 35958, 36187, 96062, 33603, 83907, 83823, 36184, 37226, 35953, 83824, 28886, 96865, 35799, 37786, 83813, 37180, 36279, 28921, 32506, 33598, 27305, 33699, 98903, 36061, 95921, 35805, 30035, 29229, 94627, 35846, 38044, 38807, 30494, 35531, 27494, 35963, 29075, 39150, 37509, 35966, 36229, 36469, 36411, 94618, 95474, 37776, 35692, 36220, 83778, 100027, 28651, 28052, 36747, 36516, 30826, 38995, 28992, 35915, 97010, 30156, 37952, 35456, 30382, 36432, 36104, 31538, 83776, 35631, 83779, 38040, 38197, 38672, 83777, 32076, 28313, 94964, 36067, 99963, 39149, 36915, 36222, 39880]"
