idx,query_id,pred_rank
9972,9972,"[64778, 66747, 67302, 63824, 64876, 65509, 63826, 64485, 64799, 63680, 66760, 64800, 63952, 129373, 64338, 64512, 63180, 63921, 64253, 63426, 63584, 63376, 63116, 63149, 63235, 64427, 63466, 63407, 68618, 63173, 64313, 64902, 64520, 63273, 64065, 64269, 63481, 68030, 67143, 63713, 63464, 63370, 63585, 65557, 63745, 66841, 63359, 64416, 63117, 63772, 69442, 63501, 64546, 63830, 63372, 64544, 63164, 64074, 63500, 64551, 64317, 64796, 64798, 63465, 63240, 64565, 64813, 63674, 64680, 64545, 64477, 64460, 64553, 64787, 63181, 65990, 63136, 63704, 64523, 63684, 69864, 64675, 64352, 64165, 64315, 129374, 65138, 63425, 66823, 66826, 63431, 64316, 63603, 64395, 64521, 64339, 64766, 65076, 63223, 64863]"
3784,3784,"[16561, 16037, 15852, 18572, 18033, 17513, 17988, 18844, 19898, 19430, 21608, 19461, 14359, 19901, 16708, 17836, 19900, 18906, 17822, 19736, 17632, 19259, 17325, 19899, 19440, 19473, 14489, 19922, 19013, 17628, 19435, 14339, 17385, 18907, 15840, 16562, 17626, 19015, 14257, 14012, 17621, 19272, 14051, 14233, 17620, 20040, 17514, 17638, 19312, 17426, 17615, 89937, 14763, 14337, 17616, 15242, 17116, 19256, 19471, 17637, 16564, 18634, 14924, 18383, 15950, 19894, 15158, 18747, 14592, 14488, 18429, 17631, 19757, 18774, 19586, 19258, 16563, 18431, 17624, 17405, 19260, 17635, 17625, 18132, 18569, 15755, 16750, 16332, 17627, 129218, 18405, 17630, 17996, 18701, 17500, 17633, 20041, 19654, 16744, 16367]"
10268,10268,"[30035, 33656, 33575, 35641, 29614, 36187, 83776, 36035, 97665, 98053, 84173, 27933, 95076, 95781, 35764, 38632, 35565, 30352, 28208, 29113, 38631, 83762, 30992, 35583, 99462, 38682, 36693, 35505, 27426, 83764, 28313, 99213, 28407, 28552, 31001, 29228, 97684, 31493, 27219, 97779, 38928, 31578, 30213, 29452, 31917, 33453, 36253, 28269, 27871, 33623, 84093, 28899, 36483, 37634, 33577, 28780, 30675, 29446, 28473, 38575, 27581, 99460, 27626, 36544, 35961, 95085, 32967, 38735, 28158, 30777, 35761, 35436, 35669, 39531, 36010, 83936, 27440, 32617, 27361, 84167, 83790, 94791, 39374, 31395, 29387, 28314, 37786, 29525, 29307, 37641, 28578, 37171, 83911, 83887, 97071, 83885, 32856, 29250, 83767, 35660]"
8559,8559,"[41325, 45193, 100204, 105531, 46411, 44183, 42844, 43996, 43587, 112167, 40612, 103162, 48319, 104878, 40549, 47919, 43629, 50922, 103303, 44790, 105533, 40211, 111435, 102690, 110006, 41609, 53005, 103786, 56241, 100266, 103295, 110738, 53458, 111434, 40235, 41608, 55522, 126196, 51361, 42186, 107002, 105588, 106388, 106374, 103181, 126001, 23544, 41065, 22999, 125013, 106324, 103643, 61707, 42021, 42181, 102695, 40356, 100271, 52699, 42316, 40136, 61815, 43084, 51799, 126077, 44109, 103224, 41813, 51254, 61717, 42173, 41047, 41686, 50018, 55898, 103081, 108429, 111174, 42734, 51115, 40052, 47157, 40635, 40696, 107732, 114118, 112766, 41432, 42354, 41603, 44296, 32217, 105574, 40234, 40451, 47627, 40469, 38085, 52094, 43622]"
9586,9586,"[83921, 83827, 33598, 35958, 99856, 33605, 83823, 37777, 35764, 97463, 30035, 36095, 37628, 37180, 95169, 36187, 37810, 83824, 37843, 84060, 96974, 36544, 31501, 37540, 37765, 28313, 36048, 35811, 36968, 35961, 83813, 97038, 33679, 95277, 97137, 31493, 31790, 35646, 83828, 37785, 83920, 33618, 38050, 28052, 35641, 36334, 35909, 95465, 33575, 33635, 31939, 83885, 36450, 33632, 39824, 97087, 30552, 30382, 35537, 39531, 33594, 33699, 38040, 29387, 84283, 27933, 35894, 35757, 95168, 28921, 35812, 28651, 32104, 99836, 29646, 35805, 36432, 38396, 33577, 27361, 31757, 33702, 95643, 35897, 33623, 99822, 33658, 35895, 35754, 36249, 35565, 36279, 35583, 31047, 83762, 31122, 36266, 97049, 33440, 35994]"
4101,4101,"[36886, 36975, 37080, 36737, 96393, 96437, 37246, 28920, 96487, 37572, 96834, 37151, 37123, 97349, 96199, 98950, 95938, 37179, 37343, 37245, 37070, 36884, 38782, 96491, 37243, 35616, 39648, 98715, 36736, 36565, 83864, 37302, 98269, 36037, 83863, 75284, 33709, 96392, 36540, 37074, 36973, 75282, 96267, 36739, 95554, 36506, 35703, 36001, 96230, 99576, 36738, 96745, 36170, 75287, 37387, 37244, 36710, 38589, 37925, 36686, 37120, 35102, 35795, 99571, 94552, 33035, 75842, 35964, 36977, 36780, 96597, 36630, 95796, 33672, 36905, 36050, 37227, 35707, 19168, 36053, 96778, 36002, 39744, 36640, 36843, 96847, 37793, 37222, 37875, 128640, 37076, 37132, 37265, 37513, 39629, 39748, 35613, 36162, 39440, 37251]"
5970,5970,"[64778, 63824, 63826, 63180, 63921, 68618, 63952, 64485, 66747, 67302, 64876, 64313, 64800, 65138, 68030, 64512, 64477, 65509, 64799, 63273, 65990, 63235, 64902, 129373, 69864, 64520, 64675, 64065, 64253, 64813, 63466, 64317, 64460, 66760, 63684, 64315, 63116, 64267, 64787, 64332, 129374, 64316, 65557, 64766, 64323, 63745, 64269, 63370, 64427, 64470, 64801, 27350, 63426, 64338, 64339, 63464, 64680, 63584, 63704, 68729, 64863, 64391, 65076, 63431, 63149, 64626, 64487, 63425, 64311, 64544, 63830, 64352, 64395, 63377, 64314, 63609, 63359, 66050, 64621, 63680, 69442, 63430, 63148, 63372, 64521, 63604, 63481, 64798, 63674, 64312, 64546, 63501, 63423, 63713, 64331, 64796, 63136, 64476, 63772, 67143]"
5169,5169,"[63047, 63048, 63016, 62804, 63044, 62803, 63043, 63060, 62751, 128642, 62611, 128831, 62772, 62806, 39150, 97630, 63045, 36411, 39149, 38331, 63038, 128458, 62995, 99981, 62932, 38287, 38391, 62966, 62455, 31948, 63066, 127975, 128696, 128700, 29778, 35456, 128533, 129211, 95386, 36220, 62656, 62527, 128195, 128836, 128066, 98210, 128483, 99342, 37149, 62436, 62359, 128599, 29107, 128287, 129289, 36008, 128003, 94867, 127917, 29171, 62706, 127675, 127808, 35928, 36361, 35751, 127807, 94618, 39151, 129258, 128604, 62967, 98121, 62529, 62545, 33480, 38922, 129212, 99813, 129088, 62654, 36222, 128724, 129296, 95585, 62474, 128021, 127928, 128987, 36516, 95010, 96865, 129189, 129310, 62365, 127618, 128661, 127652, 128768, 99891]"
10181,10181,"[49155, 43508, 41152, 45554, 46794, 52044, 41387, 44021, 46044, 53479, 100528, 41520, 43506, 41320, 53368, 111530, 40415, 46361, 43792, 44253, 46671, 42976, 101046, 46320, 41007, 100863, 41464, 112005, 56241, 47016, 45528, 41359, 45487, 41820, 46901, 43587, 40411, 45521, 42986, 48116, 45744, 107666, 46043, 113249, 40476, 43864, 43996, 47066, 45484, 41362, 45381, 100427, 40439, 41325, 112198, 52109, 42839, 44657, 51361, 125013, 106245, 41047, 39954, 52963, 50549, 48092, 113786, 48157, 43550, 40993, 53371, 47784, 41065, 106242, 104647, 102695, 101472, 40229, 107487, 51450, 48675, 107373, 109621, 43878, 41379, 56173, 52699, 55635, 49223, 43655, 112196, 40612, 100856, 43793, 44014, 45272, 42953, 49114, 42956, 39999]"
10486,10486,"[8982, 682, 10618, 11425, 12963, 2308, 58656, 9871, 57557, 9766, 1019, 221, 2553, 164, 1692, 421, 6410, 9596, 51, 1502, 3173, 81489, 80034, 1089, 3579, 35035, 7296, 81484, 11939, 2263, 57544, 5518, 189, 80608, 866, 8219, 1790, 35266, 3798, 9274, 781, 5407, 3508, 711, 6703, 3200, 774, 4027, 2257, 988, 2987, 77999, 7946, 4192, 5191, 1035, 81, 34797, 58425, 7754, 9476, 13541, 35421, 826, 6862, 11918, 2550, 3376, 1068, 1600, 60450, 6453, 6641, 79416, 2309, 5061, 110, 2350, 9803, 2495, 3613, 8659, 7291, 4895, 4378, 154, 140, 22, 57920, 1918, 11803, 4955, 1097, 6463, 5283, 5266, 389, 35405, 4116, 1867]"
3366,3366,"[18611, 14793, 14799, 14275, 15801, 14781, 19300, 14329, 15802, 15283, 15386, 15385, 15435, 14194, 15046, 15378, 14792, 15287, 15429, 20260, 20513, 15796, 19336, 19665, 14435, 14117, 14306, 15092, 15695, 16610, 17374, 14122, 14124, 14604, 21232, 15107, 19337, 14231, 15624, 14608, 15345, 15805, 15331, 15683, 21221, 14186, 15563, 14353, 15626, 14868, 17030, 17584, 15612, 16257, 14187, 15282, 14606, 21693, 15054, 19301, 14023, 14293, 14780, 16572, 17601, 19175, 15887, 14155, 14554, 16588, 18416, 14123, 14766, 20160, 16632, 14203, 14413, 14030, 15003, 21729, 15027, 15121, 17585, 14328, 14475, 14158, 17833, 14320, 14222, 20813, 14024, 15373, 14269, 14527, 14949, 20517, 14789, 14107, 15332, 15613]"
7840,7840,"[16210, 14282, 14064, 14940, 14060, 14059, 16212, 16211, 14212, 15505, 14605, 14582, 16689, 14215, 16209, 16215, 14196, 14142, 16692, 14953, 15836, 16214, 14836, 14200, 15769, 16883, 14368, 14105, 16697, 17332, 14317, 14809, 18232, 17380, 16853, 14618, 14972, 16694, 14198, 15762, 14835, 14421, 14184, 16699, 15097, 15230, 14846, 15273, 16690, 14162, 14165, 15057, 16687, 14301, 14255, 14880, 14163, 15609, 14156, 14280, 20301, 14971, 16693, 14452, 16698, 14238, 15237, 20297, 14308, 16803, 17626, 14336, 21149, 16691, 15167, 15102, 21069, 15781, 17373, 15095, 21228, 15263, 15133, 14061, 14807, 14960, 21151, 21394, 14946, 17627, 16213, 14944, 14187, 16352, 21153, 16700, 14784, 21901, 14042, 14945]"
2206,2206,"[99489, 99283, 38134, 31851, 27530, 38214, 98152, 39384, 99876, 28321, 99218, 38922, 30433, 99750, 28327, 98151, 99676, 31503, 95549, 27205, 98917, 28190, 31499, 38729, 38353, 32761, 31876, 38230, 33249, 28304, 30368, 27630, 27402, 99221, 27348, 31238, 28205, 31356, 99874, 32027, 99515, 31813, 33533, 94805, 30782, 30566, 30042, 33225, 31659, 30174, 30872, 27790, 29420, 29738, 99399, 31108, 32361, 32968, 30000, 99344, 36560, 29780, 31481, 29981, 30232, 95101, 30070, 99202, 27279, 95482, 31074, 27399, 29942, 27403, 29449, 99485, 32573, 98678, 96246, 29107, 28883, 35796, 29685, 31539, 27158, 30210, 27329, 39399, 95074, 32430, 18596, 99414, 30682, 36666, 37868, 28076, 35515, 98280, 29895, 27429]"
3209,3209,"[29735, 29605, 32659, 98100, 27351, 38754, 98690, 98099, 38763, 39354, 27530, 31631, 98635, 38384, 39001, 39256, 35471, 38346, 33206, 39852, 28197, 39257, 38639, 33290, 29987, 69030, 119726, 27890, 98542, 27215, 70565, 96041, 39097, 38466, 32099, 27625, 91008, 38762, 29065, 28745, 39218, 27292, 28772, 98261, 38638, 98617, 32978, 29955, 37869, 28542, 98691, 32149, 38653, 27315, 31314, 95110, 28076, 30311, 31758, 27962, 95058, 30511, 29504, 99883, 41965, 27835, 128773, 39509, 30892, 29649, 27432, 28550, 27363, 27895, 95047, 116797, 92048, 27200, 32374, 28005, 27862, 29118, 27555, 29086, 27430, 94600, 38236, 99296, 29994, 31275, 84986, 36342, 91233, 27618, 39355, 27513, 28175, 29972, 27269, 68483]"
5716,5716,"[63021, 129256, 62598, 129352, 62620, 63002, 129200, 127630, 63024, 63066, 63045, 129246, 62359, 63008, 63019, 128555, 105357, 62364, 62611, 62365, 129199, 62426, 128407, 62612, 128671, 62949, 108688, 100249, 62995, 127991, 62706, 128392, 105358, 49476, 114916, 128292, 128968, 62350, 127990, 62654, 84598, 22294, 63042, 62756, 62539, 128380, 112983, 127972, 128310, 128974, 103708, 128378, 88693, 128182, 127623, 107950, 62702, 112002, 100061, 87477, 128801, 48488, 41650, 36276, 129108, 106877, 62413, 105396, 128279, 49477, 62390, 47467, 108153, 62657, 128451, 62704, 114917, 100230, 62389, 127975, 62690, 63047, 127657, 104537, 62519, 88694, 62599, 46297, 128172, 128166, 127702, 62912, 109316, 62402, 62697, 62391, 62385, 62884, 62827, 62678]"
5384,5384,"[36813, 96536, 97345, 97240, 37648, 36814, 36791, 39460, 95983, 95984, 36792, 96712, 36797, 35979, 96708, 36635, 37512, 36816, 95313, 95639, 36948, 96541, 96679, 95980, 96589, 36733, 97112, 35730, 96116, 96244, 96603, 36881, 36762, 96540, 37301, 96521, 35883, 99384, 96845, 37513, 37508, 95981, 36565, 99697, 37279, 96800, 95972, 35716, 98933, 95607, 36820, 37463, 95994, 37572, 36796, 95970, 96199, 96504, 97374, 37380, 97314, 95312, 96410, 96033, 29221, 95040, 39731, 99931, 37158, 35973, 37145, 95971, 97268, 37973, 96237, 96874, 29366, 95145, 29651, 29929, 30143, 37220, 37683, 36563, 96383, 33450, 99920, 39257, 96455, 96820, 36764, 95910, 104905, 99466, 36997, 97305, 37053, 29248, 94858, 98524]"
10070,10070,"[29021, 29868, 99355, 99117, 38230, 38484, 29073, 29976, 99136, 30479, 33001, 35826, 99753, 29153, 33503, 27557, 30336, 30912, 29170, 99354, 30650, 29001, 29569, 27179, 30918, 27833, 30133, 27636, 29992, 38398, 27163, 97928, 29094, 27270, 27241, 29850, 31145, 99769, 27588, 27786, 32073, 99799, 31260, 38841, 27811, 31849, 27159, 27790, 99507, 27676, 27694, 99792, 27714, 30069, 31739, 27766, 99300, 29732, 27573, 30355, 28596, 27434, 35458, 30117, 27214, 31683, 97855, 27882, 28933, 99137, 31994, 38479, 27419, 38915, 36671, 27507, 43537, 27643, 32839, 27282, 27257, 27459, 29890, 32330, 27787, 31377, 99798, 27750, 27511, 27732, 99775, 28815, 99726, 29692, 29420, 38885, 33379, 38365, 97668, 27234]"
3816,3816,"[98278, 98277, 38767, 29716, 35505, 35662, 35644, 38661, 30227, 37601, 27628, 30193, 29788, 31483, 38683, 28289, 31546, 38842, 39536, 29302, 29069, 31606, 31797, 28580, 35488, 28809, 31221, 30277, 32025, 35661, 38768, 33432, 35497, 38390, 28056, 30523, 33247, 39016, 33331, 28711, 94691, 35596, 38127, 31117, 31823, 35806, 28588, 35809, 84223, 30864, 38823, 28930, 27457, 28035, 98864, 29833, 62942, 30551, 28818, 29656, 35490, 17299, 32379, 29957, 30822, 27441, 28783, 32411, 33345, 30587, 29967, 28846, 84175, 28153, 28760, 27804, 35487, 38803, 33113, 31266, 31387, 98457, 38602, 28057, 27790, 39435, 27816, 31574, 38983, 31494, 31216, 32887, 32151, 33413, 38952, 33125, 32030, 31618, 86531, 99689]"
2594,2594,"[97287, 96083, 95209, 36633, 36939, 37467, 35635, 33355, 96915, 37406, 96576, 97259, 37956, 94619, 97365, 37679, 95889, 68325, 95888, 94589, 37586, 98659, 36619, 33708, 96287, 95885, 36486, 96839, 36664, 96955, 75270, 96584, 99788, 39788, 129281, 99697, 36630, 37279, 96820, 33123, 96153, 36775, 36839, 94892, 96435, 98049, 96420, 94914, 97276, 36774, 99358, 129285, 37959, 37203, 36658, 97352, 96750, 37532, 96199, 98936, 94671, 96946, 129343, 32161, 95697, 95318, 97331, 38052, 37054, 97307, 98120, 94942, 96095, 99575, 99012, 97418, 39637, 37117, 94767, 95915, 33671, 37160, 96093, 95784, 98881, 32820, 96367, 99174, 37189, 96674, 96217, 73398, 98068, 94940, 30334, 129345, 32471, 99624, 73471, 96858]"
2088,2088,"[1928, 9249, 8441, 1048, 3233, 2329, 3474, 4550, 788, 1785, 10975, 2805, 7076, 3578, 3293, 4959, 58612, 8481, 58590, 33, 1897, 58587, 1050, 5905, 4184, 4829, 8022, 3761, 5938, 2889, 375, 57337, 56499, 530, 25, 2915, 5720, 58617, 6931, 2712, 4425, 7579, 1567, 2394, 3135, 58607, 7537, 8946, 11542, 1079, 13097, 8385, 3192, 3331, 198, 125, 6439, 2057, 1066, 5977, 6611, 2834, 2978, 6320, 8682, 6408, 12774, 58611, 2429, 6047, 2700, 4323, 2151, 58600, 1214, 5086, 577, 5381, 57186, 887, 2225, 8410, 4818, 11419, 13230, 58608, 2114, 56501, 4178, 3836, 1014, 189, 920, 6120, 5799, 431, 34777, 4152, 10356, 8647]"
8164,8164,"[107589, 111537, 111171, 50736, 107590, 101039, 112489, 111478, 48151, 40416, 111466, 50735, 111538, 112449, 42970, 101051, 113212, 50953, 41325, 42045, 45487, 46743, 43951, 112102, 40477, 101036, 47066, 40439, 41393, 53371, 102226, 52623, 43012, 41081, 51361, 41361, 41368, 114606, 40415, 41367, 101046, 39954, 43996, 55635, 108743, 108416, 47784, 43022, 108740, 48675, 104773, 45479, 50549, 41377, 50945, 114912, 106540, 41371, 50991, 41047, 45499, 41320, 41370, 46292, 55831, 41374, 108742, 55925, 45497, 54005, 47788, 43550, 105419, 52109, 45463, 104775, 44497, 101063, 45103, 62504, 107373, 39999, 45100, 111467, 41065, 127185, 41391, 113211, 51666, 40983, 43629, 41386, 45381, 40247, 42057, 40257, 62824, 53312, 41366, 112450]"
2001,2001,"[5651, 4933, 551, 4787, 59, 11758, 2547, 827, 3284, 12141, 6982, 1809, 8842, 383, 1512, 121, 4960, 9087, 11285, 1729, 6786, 590, 61427, 4519, 1486, 81168, 848, 5145, 3340, 1518, 7414, 3792, 3696, 1577, 81707, 885, 1948, 915, 11325, 6934, 327, 1454, 2496, 1882, 78701, 932, 1187, 78962, 9669, 6384, 2962, 6689, 889, 1490, 5635, 59512, 2677, 3083, 78640, 4193, 78443, 10786, 8610, 5122, 13113, 80762, 3039, 13968, 2723, 81256, 7539, 9210, 80772, 1193, 2336, 2479, 5290, 81376, 3054, 1028, 464, 9561, 6571, 77470, 11321, 7606, 2973, 81300, 349, 7892, 79724, 3347, 79034, 4390, 1636, 80356, 949, 2568, 80282, 35328]"
70,70,"[98645, 35641, 96063, 33623, 36008, 36279, 28921, 96670, 35751, 32506, 37817, 38193, 38376, 95016, 33632, 37753, 28910, 39148, 96865, 35916, 35958, 35757, 98634, 83813, 83823, 37226, 36544, 95921, 96062, 28313, 31047, 31538, 94627, 83824, 30494, 33598, 95474, 29387, 28052, 30035, 36187, 29614, 94618, 37180, 33699, 29075, 83776, 36229, 36411, 98606, 35799, 39150, 30382, 37786, 98903, 29078, 33611, 36104, 33675, 36061, 30529, 28886, 94964, 36220, 94867, 30156, 33635, 33653, 32033, 37776, 28651, 36516, 27305, 36040, 36222, 38040, 36743, 83781, 95386, 31912, 100027, 36747, 36915, 35966, 39880, 36432, 99963, 37761, 99412, 35963, 83923, 95059, 27933, 38062, 84017, 33626, 39149, 31757, 33603, 38807]"
