idx,query_id,pred_rank
3570,3570,"[15124, 83752, 35886, 30324, 15185, 15098, 14178, 15147, 15127, 31302, 31626, 14841, 17108, 14952, 16056, 19199, 83749, 15100, 14840, 14241, 99965, 14139, 15110, 16054, 35672, 29702, 29413, 20300, 16071, 39096, 20153, 17234, 29166, 39221, 14999, 38875, 14140, 21013, 98718, 17174, 38896, 17337, 39228, 14156, 14581, 15050, 33386, 95221, 16434, 15165, 38254, 17243, 21851, 15001, 28504, 35675, 27743, 35641, 14380, 14220, 98489, 25610, 14171, 17414, 27933, 28547, 16315, 14940, 21300, 15103, 21005, 14173, 20985, 14211, 20997, 37180, 21002, 14148, 32613, 35488, 15055, 14182, 36187, 14159, 38345, 21012, 37703, 16063, 14580, 32878, 21003, 15200, 27637, 36432, 14177, 31348, 27645, 14977, 31515, 32586]"
9972,9972,"[64876, 65509, 64778, 63180, 63680, 66747, 64799, 67302, 66760, 63824, 129373, 63952, 64485, 63273, 64253, 63826, 64512, 63921, 64800, 63173, 64545, 63235, 68030, 64520, 64338, 64313, 63584, 64427, 63149, 64551, 63426, 63370, 68618, 63376, 63372, 66841, 63466, 63164, 63585, 64813, 64902, 129374, 63407, 65557, 64487, 63464, 64477, 63481, 64065, 63745, 63713, 68729, 67143, 63116, 64460, 64269, 63603, 63359, 64546, 64814, 63501, 63744, 63830, 63500, 63431, 66050, 63704, 64544, 64798, 64165, 69442, 65990, 64796, 63465, 63117, 64675, 64395, 65138, 64074, 63772, 64391, 63377, 64334, 64311, 64565, 63430, 63223, 64470, 63602, 63604, 64352, 63423, 63136, 66823, 63240, 65076, 71196, 64331, 64312, 64476]"
3784,3784,"[16037, 16561, 15852, 18572, 18033, 17988, 17513, 19898, 21608, 19430, 19461, 18844, 14359, 19901, 19259, 17822, 14051, 16708, 19900, 17836, 18906, 19736, 17632, 19435, 19899, 19440, 19473, 14489, 19922, 17325, 17628, 19013, 14339, 18907, 14012, 20040, 15840, 17385, 17426, 17626, 18132, 15242, 17621, 14257, 19015, 14233, 18715, 18569, 17514, 17638, 89937, 16562, 18747, 14763, 14337, 16564, 17116, 17820, 17637, 19312, 16367, 15950, 14924, 19757, 18634, 15158, 18383, 14592, 19258, 17620, 14488, 17631, 16467, 19272, 19260, 18545, 19256, 17500, 17624, 18919, 17616, 17635, 19020, 17625, 17614, 18405, 17615, 16583, 17627, 18431, 17630, 18774, 19882, 17633, 129218, 14586, 17996, 18924, 16999, 19654]"
10268,10268,"[33656, 30035, 33575, 35641, 97665, 36035, 30352, 29614, 38632, 95781, 83776, 27933, 84173, 98053, 28269, 95076, 35764, 31001, 99460, 29113, 83762, 36187, 99462, 35565, 30213, 36693, 97779, 30992, 99204, 35583, 38631, 35505, 31493, 28407, 38682, 29228, 99213, 27219, 27871, 29250, 28313, 33453, 31578, 29452, 99219, 28552, 28208, 84093, 28899, 27426, 31917, 30675, 37641, 97684, 28780, 28042, 83764, 38545, 95085, 28238, 28473, 37634, 38575, 27581, 27626, 33577, 36544, 32967, 97587, 29446, 36253, 94845, 33623, 27511, 35761, 29387, 83806, 30777, 35504, 97982, 36010, 27361, 31648, 83790, 84131, 35961, 38735, 35669, 37128, 32617, 97603, 28792, 29525, 29307, 84167, 37171, 83911, 83887, 29782, 27202]"
8559,8559,"[100204, 41325, 45193, 103643, 42844, 43996, 43587, 40612, 50922, 48319, 103303, 107002, 47919, 40549, 43629, 103295, 105531, 111435, 53458, 46411, 111434, 102690, 105588, 108429, 53005, 104878, 112167, 103786, 44790, 44183, 56241, 103162, 40211, 105533, 41609, 110738, 100266, 103181, 42186, 51361, 42173, 100271, 106374, 110006, 41065, 23544, 52699, 22999, 42316, 40356, 101309, 101308, 44109, 43084, 40136, 110468, 101443, 51254, 51799, 103001, 47785, 44296, 46529, 41133, 61815, 103224, 61717, 47627, 102695, 114118, 51115, 41047, 32217, 55898, 42734, 50018, 40052, 103655, 61707, 41981, 42181, 23315, 38085, 40651, 39950, 111174, 42354, 40235, 103653, 112766, 111875, 41432, 100821, 102999, 100321, 105574, 45262, 114525, 41608, 46042]"
9586,9586,"[83827, 83921, 35961, 35811, 33598, 35764, 36095, 99856, 37810, 36048, 35958, 37785, 33605, 95277, 97463, 37628, 97087, 33702, 83823, 37540, 31493, 30035, 84283, 99031, 37777, 31790, 83828, 36544, 95169, 36968, 97049, 83959, 96974, 37765, 37180, 83824, 31501, 35812, 39694, 97137, 33679, 37843, 83813, 36187, 36848, 39531, 97086, 38050, 97038, 33699, 35994, 28158, 30276, 84060, 95278, 83885, 35646, 36334, 37784, 27933, 27361, 97233, 35909, 36450, 28313, 29113, 97921, 83920, 37764, 33658, 33577, 33656, 96015, 30382, 35641, 38040, 33575, 36035, 95465, 31711, 28921, 33676, 31757, 33632, 28651, 35537, 83976, 35565, 33594, 29646, 83887, 96894, 36241, 29182, 33635, 36249, 98510, 29387, 35858, 83762]"
4101,4101,"[37246, 36975, 36737, 36886, 37572, 98269, 96199, 97349, 96437, 96393, 95938, 96491, 36884, 37179, 37398, 37925, 37360, 37070, 96487, 36037, 37243, 39648, 37387, 28920, 37343, 96392, 36739, 37123, 96267, 96760, 37245, 36565, 37151, 37074, 98715, 96778, 36170, 83863, 36710, 37080, 36540, 96230, 36506, 98950, 95554, 37503, 38782, 75282, 35703, 37875, 75284, 37120, 36001, 36973, 95796, 83864, 35707, 37244, 37462, 33035, 33709, 96849, 37265, 99571, 37302, 36780, 75287, 39744, 96492, 96834, 96847, 71319, 37227, 36905, 99576, 74879, 39741, 33672, 37915, 96597, 36640, 37124, 35964, 96372, 35616, 94552, 36686, 36865, 36050, 38589, 96746, 35795, 36738, 39440, 37054, 96745, 36959, 96587, 95097, 35730]"
5970,5970,"[67302, 66747, 64778, 63824, 64876, 65509, 63826, 63921, 64799, 63952, 63180, 68618, 64485, 68030, 64800, 64338, 64313, 65138, 64512, 64477, 63235, 64902, 63680, 63273, 63585, 64813, 64253, 63745, 63426, 66760, 64520, 63116, 64470, 63466, 66050, 63431, 64317, 129373, 63584, 64065, 63830, 64675, 65557, 69864, 64316, 63500, 64487, 63704, 64523, 64269, 63370, 64337, 63464, 64315, 63684, 64680, 64787, 64460, 129374, 64766, 68729, 63149, 64863, 63425, 27350, 65076, 63772, 64332, 64267, 64626, 63609, 64314, 63602, 64352, 64621, 64395, 63164, 63112, 63377, 63117, 64339, 63359, 69442, 63430, 63148, 64312, 63481, 64545, 63372, 63604, 64323, 64798, 63423, 64553, 64476, 63501, 64331, 64546, 64552, 63136]"
5169,5169,"[62803, 63016, 63047, 63060, 62932, 63048, 128642, 62804, 62995, 63044, 128482, 62611, 62966, 39150, 62455, 97630, 62702, 39149, 129353, 63043, 62806, 129303, 99981, 31948, 38331, 63066, 128696, 128458, 128700, 127975, 129310, 129167, 38391, 36220, 128986, 127781, 95386, 62967, 36411, 33480, 38287, 36008, 29107, 128079, 39151, 128021, 35456, 29778, 38922, 35928, 94618, 62529, 128831, 62751, 62654, 128781, 62538, 128287, 62545, 129189, 128661, 99813, 129143, 128381, 62474, 29896, 129103, 128483, 62656, 98210, 94867, 128987, 99342, 62501, 35751, 127822, 128675, 127652, 128704, 127680, 62706, 128824, 62776, 95010, 127993, 129148, 62756, 128020, 128344, 128149, 62705, 62365, 62807, 98121, 95008, 127599, 96865, 29171, 95585, 128274]"
10181,10181,"[49155, 41152, 43508, 45554, 46794, 47016, 52044, 53479, 44021, 46044, 45193, 43506, 107666, 43996, 51325, 44014, 52583, 41387, 56241, 42351, 100528, 41520, 112005, 102203, 46361, 45381, 108471, 41320, 56436, 50124, 42328, 51361, 44009, 40415, 41359, 45521, 42844, 41133, 40439, 42383, 108480, 46671, 43656, 43587, 42961, 43403, 102884, 43792, 40405, 56174, 43540, 43507, 46043, 125013, 40451, 112196, 124245, 55635, 39954, 103014, 52963, 41047, 41464, 41820, 41065, 100863, 47627, 43163, 48675, 48849, 53368, 46611, 56173, 39999, 45528, 52699, 47784, 40612, 42419, 43040, 102609, 49114, 43655, 47064, 51450, 106245, 44991, 100821, 48116, 101046, 40411, 105108, 41325, 103391, 49761, 44253, 43874, 42781, 45487, 111530]"
10486,10486,"[682, 866, 10618, 8982, 58656, 2308, 11425, 12963, 221, 57557, 1692, 1600, 164, 6410, 189, 81489, 421, 80034, 1918, 35035, 1019, 3798, 35266, 51, 81484, 6703, 3508, 2553, 5518, 80608, 7296, 781, 35421, 389, 9274, 774, 1035, 57544, 3173, 140, 4027, 3200, 238, 77999, 7291, 988, 5191, 7754, 2350, 2263, 35405, 9766, 34797, 679, 2550, 1885, 9270, 7946, 826, 711, 4485, 12525, 2257, 6453, 3359, 57920, 2164, 12927, 9596, 1618, 3579, 79416, 1089, 11803, 9476, 3376, 2288, 1048, 77425, 6501, 5061, 7625, 1687, 2495, 4459, 1867, 60569, 2152, 9871, 13541, 4378, 11939, 1636, 6463, 60450, 2987, 1790, 8969, 154, 22085]"
3366,3366,"[18611, 15435, 19300, 15801, 14793, 14781, 15386, 14275, 15385, 14799, 15802, 15378, 19665, 14306, 14117, 15287, 14329, 19337, 15796, 14194, 14122, 15429, 15283, 21232, 14124, 15624, 19336, 15046, 15695, 14792, 16610, 17374, 14435, 20260, 20513, 15092, 15626, 15345, 14231, 15331, 21693, 14604, 14353, 14608, 21729, 15107, 15282, 21221, 14123, 15683, 19175, 19301, 16572, 14187, 15373, 17030, 14203, 16257, 14554, 14293, 16588, 20813, 14155, 14766, 14849, 14413, 14475, 20630, 15656, 14186, 14125, 14868, 15507, 14222, 15129, 15054, 14328, 15805, 15857, 15651, 14527, 20517, 15638, 20622, 21942, 14780, 14404, 14943, 14121, 14259, 15027, 14784, 14208, 20508, 15804, 15613, 18195, 15332, 14606, 16632]"
7840,7840,"[14953, 15769, 14605, 14618, 14379, 14282, 14399, 20246, 16210, 14048, 15256, 16212, 15019, 14206, 16211, 14324, 15505, 18232, 14880, 15191, 14287, 17373, 15230, 17407, 15136, 14427, 14998, 15836, 14162, 14181, 14638, 16697, 14537, 14133, 14338, 15247, 14656, 14443, 14215, 16209, 14208, 14040, 14408, 14156, 15510, 14599, 14836, 15050, 16215, 15087, 15299, 14421, 15055, 14596, 14997, 16214, 21069, 15010, 15172, 16687, 16692, 14216, 14940, 15144, 17343, 14935, 14019, 20297, 14038, 15104, 16699, 15014, 14451, 15267, 14835, 14375, 14970, 20301, 15181, 15768, 14182, 14317, 15811, 15238, 14846, 14304, 15338, 16689, 14574, 15762, 14265, 14308, 14403, 16694, 15235, 15203, 14945, 14942, 15991, 15237]"
2206,2206,"[95730, 99221, 99750, 38134, 28321, 38214, 99283, 27202, 99489, 31851, 99202, 31499, 97733, 38230, 29780, 31481, 99515, 32361, 39384, 99874, 33225, 96246, 32183, 30433, 98152, 30070, 98917, 99676, 31539, 99399, 98151, 32573, 38353, 32565, 99075, 31876, 30782, 29738, 98326, 32430, 33398, 35796, 31659, 98915, 98327, 27847, 27348, 27530, 29685, 98678, 99485, 27695, 94759, 27790, 38841, 30368, 38434, 29946, 38729, 95761, 99344, 30174, 28337, 30042, 32544, 31813, 33249, 27720, 27403, 33287, 33230, 30872, 95101, 31356, 30238, 95355, 28857, 99218, 27340, 38304, 27329, 33252, 30820, 28327, 95074, 95482, 29981, 27402, 28844, 29994, 38964, 29715, 29966, 38163, 97928, 29895, 32967, 30328, 32520, 27630]"
3209,3209,"[32659, 29735, 29605, 35471, 37541, 98100, 98690, 27351, 36836, 38754, 98635, 38763, 39001, 39354, 38384, 33206, 98099, 31631, 39256, 31555, 38346, 38639, 39257, 27530, 32483, 98617, 39852, 27890, 98542, 39097, 96041, 29987, 38466, 70565, 119726, 39218, 94600, 69030, 32099, 38638, 28197, 91008, 38762, 37728, 98691, 37869, 28542, 28745, 38653, 95047, 27625, 95110, 36812, 128773, 98261, 27215, 28557, 27292, 27555, 39509, 30511, 33290, 99883, 32978, 27432, 27269, 29955, 32149, 27618, 38236, 29086, 116797, 27843, 95058, 33292, 27200, 96874, 36342, 36655, 31813, 30892, 33385, 27300, 39355, 27895, 95317, 31314, 84056, 28772, 31384, 27835, 38435, 31636, 94971, 29118, 99296, 91233, 29504, 39356, 35485]"
5716,5716,"[63021, 62772, 63047, 129256, 62751, 63066, 127630, 129352, 62620, 63044, 105357, 63016, 63024, 128671, 62612, 49476, 63043, 129246, 62702, 62806, 128286, 62995, 63048, 105358, 128809, 62350, 62598, 62359, 47467, 128968, 62530, 128555, 106877, 62426, 128407, 49477, 128824, 63045, 127972, 112983, 62413, 108688, 62364, 127654, 128172, 63038, 127975, 128173, 128293, 128284, 62949, 112002, 128392, 41650, 62656, 109316, 127822, 127978, 62654, 62366, 127623, 128002, 62804, 62657, 22037, 108153, 128665, 128182, 62970, 128535, 62611, 46297, 62695, 107950, 36276, 48488, 62706, 62539, 128711, 62756, 101220, 128672, 114916, 47563, 127990, 127991, 47562, 62757, 62697, 62474, 46604, 129108, 128717, 128704, 62519, 128166, 62365, 127703, 100249, 128299]"
5384,5384,"[36813, 96536, 97240, 97345, 39460, 37648, 36814, 95983, 37512, 36791, 95984, 96712, 36816, 36792, 35883, 35979, 36797, 96708, 36635, 95313, 95639, 36733, 97112, 35716, 35730, 95980, 96244, 96603, 37301, 96589, 36948, 36762, 96679, 96541, 36881, 37508, 96800, 96845, 95972, 37513, 99697, 36565, 99384, 95981, 96116, 37158, 37279, 96521, 98933, 36820, 96199, 95607, 97374, 96540, 97268, 36796, 37572, 96504, 95970, 97314, 96410, 35471, 29221, 95312, 37380, 96383, 96033, 95971, 35973, 37297, 37463, 37915, 65254, 96237, 99931, 36997, 39731, 37973, 97304, 95994, 33702, 96874, 37145, 95910, 96455, 36678, 37220, 99920, 96590, 37766, 99466, 104905, 36614, 37349, 94655, 97305, 96673, 71319, 95145, 36766]"
10070,10070,"[27636, 27641, 27643, 29021, 27434, 32581, 27638, 32966, 32315, 27640, 30815, 99117, 31133, 31153, 27882, 28150, 32445, 32154, 32520, 27197, 29457, 30392, 29976, 32790, 33228, 38885, 30479, 31145, 27833, 35826, 33427, 29657, 30918, 33298, 33001, 29066, 99355, 99302, 30133, 28705, 27557, 99303, 98343, 29073, 27179, 35458, 97826, 31739, 19510, 29170, 29153, 32452, 27786, 29069, 29001, 38484, 30912, 31683, 32229, 27159, 27241, 98609, 31849, 27714, 27588, 31575, 28584, 99086, 33470, 32499, 97729, 31088, 27792, 27214, 32330, 84142, 28933, 30336, 27913, 39089, 28831, 99799, 29850, 28447, 27790, 33503, 27811, 27694, 27270, 27676, 27795, 29333, 27573, 28333, 27257, 31022, 27328, 98347, 27162, 20530]"
3816,3816,"[98278, 98277, 29716, 35505, 35662, 38661, 38767, 35644, 29069, 99704, 38683, 35497, 31546, 28289, 30193, 38587, 31797, 31574, 31967, 35490, 29718, 32864, 33247, 29640, 28818, 31216, 35488, 38390, 33544, 28580, 39016, 32887, 29921, 27790, 38127, 98864, 28720, 39536, 29786, 28461, 29453, 32151, 31494, 29190, 30983, 32025, 32411, 29833, 38823, 31129, 29063, 99169, 35487, 31526, 27457, 30854, 31131, 33345, 28056, 30853, 31952, 27598, 35458, 35596, 33432, 30227, 31291, 33155, 33331, 28546, 32502, 35806, 38602, 29711, 30416, 32102, 29242, 62942, 29112, 27628, 35861, 29981, 29997, 30822, 35445, 29660, 29588, 97793, 29302, 31809, 38365, 31839, 27441, 35661, 27787, 35511, 30622, 30300, 29208, 32731]"
2594,2594,"[37467, 96250, 96248, 97287, 96915, 96083, 95209, 37103, 35783, 36633, 36939, 37301, 37186, 35635, 33355, 95889, 36486, 37187, 96839, 96153, 75270, 36619, 96576, 37956, 37406, 97259, 94589, 96955, 68325, 94619, 39788, 32161, 95888, 36664, 99697, 37279, 37679, 99788, 98659, 99358, 95885, 97418, 96584, 37586, 97365, 37532, 97352, 96820, 96199, 99963, 96420, 129281, 94914, 96287, 94671, 99915, 73471, 99174, 33123, 95318, 97301, 97307, 97236, 129285, 95697, 37959, 37160, 36630, 33708, 96674, 96591, 96435, 94892, 129343, 37203, 96367, 37189, 97331, 96750, 96095, 97402, 39627, 96092, 36839, 96946, 97276, 73398, 76772, 97199, 37049, 36775, 98261, 33690, 94767, 99575, 35943, 36658, 95809, 36385, 39637]"
2088,2088,"[1928, 8441, 3474, 8481, 4959, 8022, 4184, 2805, 5086, 375, 3233, 56499, 1567, 7076, 13097, 25, 3293, 1050, 4829, 530, 9249, 12774, 6120, 2889, 4818, 58612, 3192, 8946, 58590, 4178, 3761, 198, 2915, 6439, 2978, 577, 1079, 5720, 1046, 5905, 4425, 68, 56501, 1066, 2768, 57337, 4152, 3501, 7537, 8385, 4550, 8647, 2394, 5230, 6561, 58587, 1558, 4323, 57186, 2861, 5129, 58617, 2225, 5799, 11030, 332, 34777, 4633, 3200, 5938, 1785, 1783, 2329, 2096, 6320, 11542, 13230, 238, 7579, 431, 282, 1014, 6408, 10660, 4605, 10535, 7267, 729, 58595, 5335, 5381, 9211, 58608, 5096, 86, 9309, 4363, 58607, 3931, 2037]"
8164,8164,"[107589, 111537, 50736, 107590, 101039, 48151, 111171, 112489, 111478, 42970, 50735, 50953, 111538, 101046, 40416, 101051, 56241, 41325, 42045, 124249, 52623, 43951, 113649, 111466, 40439, 101036, 45487, 113212, 51361, 47066, 43022, 112102, 53371, 102226, 43012, 43996, 48675, 46743, 40415, 45193, 112449, 39954, 40477, 106540, 41393, 41047, 55635, 52109, 47784, 104773, 41320, 50549, 41081, 55925, 45103, 41065, 50991, 41361, 114912, 55831, 43151, 108740, 108416, 50945, 39999, 105419, 101063, 40225, 46292, 107373, 45479, 127185, 44497, 43550, 108743, 114606, 55898, 45100, 41368, 126077, 104775, 41371, 41367, 41377, 40247, 45381, 62504, 45497, 45499, 41370, 62824, 42296, 40983, 45463, 49199, 43629, 62657, 40257, 47788, 41374]"
2001,2001,"[5651, 551, 59, 4933, 827, 6786, 5145, 2547, 8842, 3696, 12141, 1809, 848, 1948, 4960, 7414, 12350, 885, 6982, 464, 915, 1187, 1577, 61427, 11285, 3054, 5122, 3284, 2568, 327, 6934, 1486, 10297, 2496, 3301, 1518, 2479, 1490, 6384, 9087, 2962, 1454, 590, 13139, 4519, 7892, 383, 10786, 11325, 1512, 3056, 1729, 9669, 59512, 12327, 6571, 3340, 58302, 2677, 13968, 121, 1882, 3921, 9561, 81168, 6498, 9210, 5635, 11758, 11321, 932, 46980, 1011, 8610, 6689, 3151, 13873, 4193, 5467, 2723, 6777, 889, 5290, 34452, 3083, 1636, 2336, 81399, 3792, 12910, 3039, 4135, 58178, 5054, 7539, 77470, 349, 1028, 7606, 78701]"
70,70,"[36008, 35751, 94867, 35799, 98645, 96063, 37354, 28197, 39151, 36138, 38376, 35641, 37817, 38193, 95016, 27761, 28910, 96670, 98634, 39148, 96062, 35846, 37226, 28886, 96865, 33623, 27530, 98903, 36061, 95921, 94627, 38807, 39150, 36279, 36411, 33632, 27248, 30494, 94618, 95474, 37776, 32506, 28921, 36220, 100027, 36747, 36516, 38995, 35530, 29118, 97010, 30156, 28764, 35456, 36184, 28052, 31538, 38672, 33590, 94964, 36067, 99963, 39149, 36915, 36222, 99813, 32316, 95059, 94963, 98895, 35754, 98606, 99556, 38062, 35757, 38543, 99708, 98678, 28536, 36241, 35805, 97548, 33440, 38919, 38537, 36544, 30449, 30715, 27315, 27743, 29390, 29075, 37050, 35958, 27626, 95386, 84280, 33630, 36020, 29614]"
